Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-10-17,18.974,20.421,18.227,19.132,1809579
2016-10-18,19.083,19.161,18.355,18.699,227588
2016-10-19,18.699,18.738,18.305,18.64,356406
2016-10-20,18.6,18.925,18.413,18.807,817568
2016-10-21,18.847,19.407,18.847,19.191,158165
2016-10-24,19.339,19.978,19.24,19.487,302683
2016-10-25,19.881,19.881,19.181,19.26,57097
2016-10-26,19.26,19.289,19.044,19.044,28076
2016-10-27,19.092,19.289,19.044,19.044,27970
2016-10-28,19.102,19.171,18.67,18.797,29969
2016-10-31,18.797,19.024,18.65,18.797,32073
2016-11-02,18.797,18.797,18.06,18.068,66244
2016-11-03,18.197,18.453,17.271,17.419,148960
2016-11-04,17.214,18.689,16.967,17.961,108348
2016-11-07,18.197,18.679,18.197,18.522,30544
2016-11-08,18.522,18.64,18.04,18.04,21877
2016-11-09,18.01,18.502,17.725,18.384,70609
2016-11-10,18.472,19.122,18.403,18.6,40670
2016-11-14,18.345,18.552,18.04,18.502,12975
2016-11-15,18.168,18.502,18.168,18.453,3885
2016-11-16,18.453,18.994,18.403,18.403,14517
2016-11-17,18.345,18.847,18.236,18.502,210402
2016-11-18,18.355,18.895,18.128,18.886,191404
2016-11-21,18.699,20.421,18.65,19.487,121093
2016-11-22,19.624,20.165,19.496,20.057,210676
2016-11-23,20.077,20.313,19.831,20.135,89478
2016-11-24,20.135,20.52,19.978,20.471,73639
2016-11-25,20.539,22.114,20.381,21.572,166760
2016-11-28,21.572,22.134,21.572,22.045,120469
2016-11-29,22.144,22.439,20.678,20.678,101690
2016-11-30,21.199,21.652,20.608,21.159,168828
2016-12-01,21.946,22.026,21.307,21.927,14775
2016-12-02,21.946,21.996,21.749,21.937,16074
2016-12-05,21.946,22.439,21.946,22.379,93935
2016-12-06,22.508,23.521,22.449,23.138,53572
2016-12-07,23.472,24.8,23.472,24.259,84335
2016-12-08,24.604,24.604,23.915,24.21,59939
2016-12-09,24.565,24.565,23.62,24.2,43378
2016-12-12,24.309,24.565,23.521,23.571,22896
2016-12-13,23.965,24.013,23.571,23.915,29074
2016-12-14,24.013,24.112,23.639,23.817,15813
2016-12-15,23.669,24.309,23.659,24.162,35956
2016-12-16,24.172,24.486,24.013,24.299,26768
2016-12-19,24.229,24.309,23.827,24.022,22920
2016-12-20,24.032,24.112,23.984,24.022,16523
2016-12-21,24.062,24.604,23.865,24.358,67119
2016-12-22,24.407,24.407,23.718,24.19,39008
2016-12-23,24.19,24.604,24.19,24.496,21553
2016-12-27,24.505,24.585,24.407,24.555,35752
2016-12-28,24.575,24.575,24.219,24.368,33902
2016-12-29,24.476,24.496,24.239,24.407,25942
2016-12-30,24.407,24.407,24.122,24.122,35134
2017-01-02,24.594,26.07,24.082,24.082,19014
2017-01-03,24.309,25.185,24.309,25.175,172778
2017-01-04,25.165,25.175,24.762,25.016,53482
2017-01-05,25.096,25.49,25.096,25.46,27799
2017-01-09,25.46,25.49,25.283,25.49,23653
2017-01-10,25.391,25.49,25.283,25.293,38433
2017-01-11,25.49,25.49,25.342,25.47,18049
2017-01-12,25.47,25.47,25.106,25.253,38531
2017-01-13,25.116,25.47,24.752,25.036,15334
2017-01-16,24.899,24.899,23.895,24.8,62508
2017-01-17,24.792,24.792,24.436,24.792,13883
2017-01-18,24.782,25.49,24.752,25.382,37949
2017-01-19,25.372,27.005,25.146,26.622,50271
2017-01-20,26.946,28.443,26.464,27.664,140163
2017-01-23,27.802,28.934,27.664,28.53,149444
2017-01-24,29.023,31.493,28.737,31.443,224622
2017-01-25,31.198,32.123,30.686,31.05,138087
2017-01-26,31.473,31.473,29.633,30.509,51216
2017-01-27,30.411,30.903,29.347,30.903,32668
2017-01-30,30.903,33.363,30.903,32.861,112286
2017-01-31,32.969,33.166,32.527,33.166,27652
2017-02-01,33.254,33.363,32.477,32.772,37416
2017-02-02,33.068,33.097,31.985,32.349,264959
2017-02-03,32.28,32.457,30.114,30.361,147147
2017-02-06,30.017,30.311,28.836,30.017,89219
2017-02-07,30.017,30.311,29.524,29.899,38988
2017-02-08,30.114,31.64,30.114,30.951,50429
2017-02-09,31.473,31.739,30.174,30.263,51970
2017-02-10,30.509,30.509,29.524,29.928,30878
2017-02-13,29.928,30.105,29.033,29.721,90251
2017-02-14,30.007,30.489,29.053,30.007,21019
2017-02-15,30.007,30.991,30.007,30.853,25044
2017-02-16,30.991,31.837,30.991,31.768,65090
2017-02-17,31.768,31.768,30.509,31.08,22162
2017-02-20,31.473,31.572,30.459,30.755,10276
2017-02-21,30.755,31.395,29.643,30.007,41043
2017-02-22,30.381,30.411,29.633,29.987,31070
2017-02-23,29.987,31.286,29.721,31.188,46277
2017-02-24,31.158,31.198,30.391,30.509,27985
2017-02-27,30.607,31.67,30.607,31.198,29876
2017-02-28,31.296,31.69,30.941,31.119,71332
2017-03-01,31.493,32.576,30.814,32.576,116946
2017-03-02,32.92,33.392,32.821,33.264,48834
2017-03-03,33.363,33.363,32.477,33.215,27112
2017-03-06,33.264,33.855,32.881,33.756,43471
2017-03-07,33.855,33.855,31.788,33.451,59643
2017-03-08,32.576,33.451,32.437,33.451,16675
2017-03-09,33.264,33.461,32.477,33.215,12554
2017-03-10,32.969,33.441,32.497,33.354,20062
2017-03-13,33.412,34.347,33.314,34.199,41355
2017-03-14,34.288,34.347,34.032,34.347,17007
2017-03-15,34.347,35.282,33.738,33.855,67561
2017-03-16,34.238,34.869,33.953,34.002,31665
2017-03-17,34.278,34.525,33.855,34.248,24206
2017-03-20,34.288,35.774,33.855,35.686,105586
2017-03-21,35.686,37.279,35.686,36.021,102516
2017-03-22,35.873,35.921,34.731,35.715,41022
2017-03-23,35.499,38.086,35.429,37.398,62177
