Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,36.744,37.373,36.737,37.373,371
2009-12-22,37.373,38.723,37.373,38.723,745
2009-12-23,37.747,38.24,37.373,37.373,60878
2009-12-28,38.459,38.459,37.373,37.693,3082
2009-12-29,37.839,38.468,37.784,37.784,106174
2009-12-30,37.373,37.792,36.69,37.784,15276
2009-12-31,36.744,38.102,36.744,38.102,174200
2010-01-04,36.744,38.286,36.744,38.277,231496
2010-01-05,38.477,38.477,37.839,37.839,42920
2010-01-06,37.83,38.742,37.83,37.848,33071
2010-01-07,39.179,39.179,37.293,38.286,18362
2010-01-08,38.286,38.286,38.286,38.286,111489
2010-01-11,38.65,38.65,38.286,38.286,679
2010-01-12,38.286,38.286,37.83,38.286,113114
2010-01-13,38.742,39.169,38.286,39.169,137818
2010-01-14,39.179,42.98,39.179,40.755,222645
2010-01-15,40.809,44.667,40.809,41.294,64655
2010-01-18,43.299,43.299,41.931,41.931,14936
2010-01-19,43.663,43.663,41.749,42.388,481722
2010-01-20,42.388,42.388,41.749,42.296,927
2010-01-21,42.296,42.296,41.475,41.931,10889
2010-01-22,41.931,41.931,39.38,40.017,133079
2010-01-25,38.742,40.017,38.614,39.288,22287
2010-01-26,39.333,40.382,39.288,39.38,99476
2010-01-27,40.1,41.886,39.561,41.02,226097
2010-01-28,41.02,42.66,40.401,41.02,73802
2010-01-29,41.074,42.561,41.074,42.561,4773
2010-02-01,41.494,43.063,41.494,42.98,3826
2010-02-02,43.008,43.008,42.296,42.388,119804
2010-02-03,41.449,42.934,41.449,42.835,59056
2010-02-04,41.685,42.825,41.466,41.475,75219
2010-02-05,40.428,41.02,39.198,39.652,204688
2010-02-08,39.288,40.563,39.215,39.652,151716
2010-02-09,39.361,39.652,38.468,38.531,99459
2010-02-10,37.93,40.975,37.921,39.48,224526
2010-02-11,40.93,40.93,39.79,39.809,84163
2010-02-12,39.761,42.743,39.761,41.931,59117
2010-02-15,42.388,43.281,41.66,42.388,255775
2010-02-16,42.752,42.844,42.388,42.844,409003
2010-02-17,42.934,44.667,42.934,44.667,6470
2010-02-18,44.758,46.489,44.667,46.033,176471
2010-02-19,47.4,47.857,46.854,47.675,252645
2010-02-22,47.857,48.313,46.033,47.766,2635
2010-02-23,46.489,48.267,46.489,48.267,108134
2010-02-24,48.313,50.728,48.313,50.136,306421
2010-02-25,50.136,50.136,49.224,49.224,114497
2010-02-26,49.224,50.318,49.133,50.046,96742
2010-03-01,51.594,51.685,49.407,49.68,210070
2010-03-02,49.27,49.68,49.224,49.68,1513
2010-03-03,49.68,49.68,49.224,49.407,20747
2010-03-04,49.68,49.68,48.313,49.224,12300
2010-03-05,49.224,49.68,48.313,49.68,49424
2010-03-08,49.862,50.136,49.224,50.136,74550
2010-03-09,50.136,50.593,49.407,50.136,356803
2010-03-10,50.593,52.323,50.593,52.142,69420
2010-03-11,51.958,55.561,51.958,54.237,2951
2010-03-12,54.237,54.237,52.78,53.053,366051
2010-03-15,51.776,53.509,49.407,51.776,64727
2010-03-16,52.323,52.323,52.142,52.142,6500
2010-03-17,51.958,53.737,51.048,51.048,25114
2010-03-18,51.048,51.048,50.593,51.048,69403
2010-03-19,51.048,51.276,50.318,50.864,41957
2010-03-22,50.864,50.864,50.363,50.363,55209
2010-03-23,51.048,52.688,51.048,51.276,19504
2010-03-24,52.414,52.414,51.276,51.685,32941
2010-03-25,51.504,51.504,51.184,51.504,51496
2010-03-26,51.913,51.958,50.593,50.593,27811
2010-03-29,51.048,51.276,50.593,51.001,8539
2010-03-30,50.593,50.593,50.136,50.136,100270
2010-03-31,50.136,51.048,50.136,51.048,86509
2010-04-01,50.774,51.048,50.136,50.181,50952
2010-04-06,50.227,50.593,50.136,50.181,204900
2010-04-07,50.774,50.774,47.128,49.224,116774
2010-04-08,49.224,50.091,48.768,50.091,184
2010-04-09,50.091,51.504,49.315,51.048,17572
2010-04-12,49.27,50.455,49.27,50.409,90653
