Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,1.1021,1.1294,1.1021,1.1294,27633
2009-12-22,1.1294,1.1294,1.0856,1.1021,114782
2009-12-23,1.0965,1.1185,1.091,1.1185,102695
2009-12-28,1.0856,1.1623,1.0856,1.1514,172428
2009-12-29,1.1514,1.1678,1.1404,1.1678,52052
2009-12-30,1.1678,1.1678,1.1239,1.1623,58056
2009-12-31,1.1458,1.1787,1.1458,1.1787,1788922
2010-01-04,1.1843,1.2665,1.1843,1.25,695990
2010-01-05,1.2556,1.3103,1.2226,1.261,327886
2010-01-06,1.272,1.3049,1.228,1.2994,401892
2010-01-07,1.2994,1.3432,1.2884,1.3158,1341922
2010-01-08,1.3103,1.3213,1.2884,1.3103,661638
2010-01-11,1.3103,1.3652,1.3103,1.3652,2160196
2010-01-12,1.3432,1.3597,1.3158,1.3158,94245
2010-01-13,1.272,1.3103,1.272,1.3049,46392
2010-01-14,1.3268,1.3323,1.2829,1.3158,31260
2010-01-15,1.3213,1.3323,1.3158,1.3213,68944
2010-01-18,1.3213,1.3213,1.2775,1.2884,31254
2010-01-19,1.2884,1.3213,1.2884,1.3213,122162
2010-01-20,1.3377,1.4091,1.3323,1.3926,450099
2010-01-21,1.4091,1.4474,1.3981,1.4364,248221
2010-01-22,1.4255,1.4255,1.3597,1.3597,252100
2010-01-25,1.3597,1.3871,1.3268,1.3761,195158
2010-01-26,1.3761,1.3981,1.3268,1.3981,414798
2010-01-27,1.42,1.4639,1.3926,1.4529,162155
2010-01-28,1.4804,1.5351,1.4639,1.4912,719531
2010-01-29,1.5077,1.5077,1.4529,1.4748,103764
2010-02-01,1.4804,1.4804,1.4419,1.4474,55043
2010-02-02,1.4748,1.4748,1.3707,1.4255,94614
2010-02-03,1.3871,1.4419,1.3871,1.42,22276
2010-02-04,1.3871,1.42,1.3761,1.3981,86693
2010-02-05,1.3652,1.3652,1.2336,1.3432,436400
2010-02-08,1.3323,1.3652,1.3323,1.3597,167968
2010-02-09,1.3377,1.3542,1.3323,1.3542,220962
2010-02-10,1.3432,1.3707,1.3432,1.3707,21473
2010-02-11,1.3432,1.3981,1.3268,1.3981,187753
2010-02-12,1.4035,1.4091,1.3926,1.3981,273238
2010-02-15,1.4255,1.431,1.3871,1.431,12856
2010-02-16,1.4474,1.4693,1.4364,1.4529,32282
2010-02-17,1.4804,1.4858,1.4748,1.4804,65731
2010-02-18,1.4529,1.5351,1.4529,1.5297,77232
2010-02-19,1.5242,1.5406,1.5077,1.5351,57898
2010-02-22,1.5242,1.5351,1.4804,1.5132,61454
2010-02-23,1.5242,1.5242,1.4529,1.4693,104736
2010-02-24,1.4693,1.4748,1.4091,1.4529,63742
2010-02-25,1.4529,1.4529,1.3871,1.4364,90493
2010-02-26,1.3871,1.4639,1.3871,1.4639,14129
2010-03-01,1.4035,1.4639,1.4035,1.4639,11356
2010-03-02,1.4748,1.4748,1.4255,1.4419,127849
2010-03-03,1.4255,1.4255,1.4091,1.4255,171917
2010-03-04,1.4255,1.4583,1.4145,1.4255,102597
2010-03-05,1.4255,1.4255,1.3981,1.4255,102995
2010-03-08,1.3981,1.4255,1.3981,1.4255,292073
2010-03-09,1.3981,1.4419,1.3981,1.4419,8082
2010-03-10,1.4255,1.4639,1.4091,1.4639,83865
