Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,66.389,66.907,65.699,66.907,42060
2009-12-22,65.958,67.682,65.958,67.294,41489
2009-12-23,66.56,67.682,66.56,67.423,192240
2009-12-28,67.382,69.838,67.382,69.838,54449
2009-12-29,69.924,70.269,68.113,68.329,48202
2009-12-30,68.372,68.631,66.82,67.253,87880
2009-12-31,67.253,67.253,66.389,67.253,37784
2010-01-04,66.56,67.253,66.56,66.734,19503
2010-01-05,67.253,68.113,66.734,68.113,36964
2010-01-06,68.113,68.113,66.389,67.208,30353
2010-01-07,67.64,67.682,66.173,67.253,29373
2010-01-08,67.079,68.027,65.828,66.734,33875
2010-01-11,66.907,67.682,66.432,67.682,9312
2010-01-12,68.071,68.071,65.958,66.605,22455
2010-01-13,66.56,66.605,65.009,65.009,75329
2010-01-14,65.182,66.389,63.803,63.803,44670
2010-01-15,63.846,65.096,63.63,64.191,53948
2010-01-18,65.009,65.009,63.63,63.716,57605
2010-01-19,63.803,64.147,63.371,63.459,154945
2010-01-20,63.673,64.793,63.459,64.491,140607
2010-01-21,64.709,64.837,62.638,62.896,34262
2010-01-22,62.164,62.336,61.26,62.078,234733
2010-01-25,61.647,61.647,59.793,60.354,146682
2010-01-26,60.354,60.354,58.672,59.491,94091
2010-01-27,58.889,61.907,58.845,60.354,129506
2010-01-28,61.043,61.431,60.44,60.785,182143
2010-01-29,59.923,60.568,59.664,60.526,245515
2010-02-01,60.785,60.785,59.664,60.354,9631
2010-02-02,60.009,60.526,59.836,59.923,11341
2010-02-03,60.138,60.267,59.706,59.793,66087
2010-02-04,59.706,59.706,58.759,58.889,58906
2010-02-05,58.457,58.457,55.18,57.767,103232
2010-02-08,58.629,58.629,56.906,57.164,23617
2010-02-09,56.906,57.939,56.906,57.164,134384
2010-02-10,57.164,59.318,57.164,58.457,13883
2010-02-11,58.802,59.664,58.025,59.664,46117
2010-02-12,59.664,60.568,59.664,60.397,36520
2010-02-15,60.354,61.215,60.354,61.13,17199
2010-02-16,61.302,61.604,60.957,60.957,23993
2010-02-17,60.957,60.957,58.414,58.457,476816
2010-02-18,59.836,59.836,57.12,57.206,98696
2010-02-19,57.077,57.508,56.042,57.337,62622
2010-02-22,58.156,59.491,57.422,57.422,187236
2010-02-23,57.723,58.37,56.604,56.604,138898
2010-02-24,56.473,56.561,56.042,56.042,69084
2010-02-25,56.042,56.473,55.656,56.258,71351
2010-02-26,56.302,56.906,56.128,56.561,45695
2010-03-01,57.337,57.767,57.077,57.337,42321
2010-03-02,57.595,58.802,57.337,58.802,33636
2010-03-03,58.759,58.931,57.939,58.07,9677
2010-03-04,58.587,58.802,57.854,57.854,45001
2010-03-05,58.199,59.061,57.939,59.061,11591
2010-03-08,59.923,60.311,58.802,60.311,20175
2010-03-09,60.354,60.526,59.448,60.526,24495
2010-03-10,60.354,61.604,59.966,61.604,62450
2010-03-11,61.215,63.63,61.215,63.63,24506
2010-03-12,63.63,64.234,61.302,62.94,73507
2010-03-15,63.371,63.371,61.389,61.69,24746
2010-03-16,61.949,62.294,61.647,62.251,18567
2010-03-17,62.423,62.94,62.423,62.638,22796
2010-03-18,62.595,62.595,61.647,61.991,104452
2010-03-19,61.389,61.991,61.389,61.647,87948
2010-03-22,61.647,62.078,61.215,62.078,4856
2010-03-23,62.509,63.285,62.164,63.113,18682
2010-03-24,63.371,64.663,62.078,62.94,89395
2010-03-25,63.803,64.622,63.113,64.622,55531
2010-03-26,64.622,64.622,63.846,64.147,14055
2010-03-29,63.113,64.923,63.113,64.535,47667
