Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,36.314,36.314,35.308,35.406,18379
2009-12-22,35.333,35.406,33.968,34.638,57435
2009-12-23,35.356,35.356,33.347,33.537,31767
2009-12-28,33.73,34.4,33.49,33.659,53164
2009-12-29,33.946,34.783,33.825,34.783,91941
2009-12-30,34.783,36.314,34.495,35.644,148181
2009-12-31,36.075,36.266,34.447,34.926,72574
2010-01-04,35.166,35.572,34.926,35.118,12693
2010-01-05,35.166,36.719,34.878,36.242,698574
2010-01-06,36.48,37.797,36.361,37.797,273622
2010-01-07,37.797,37.797,36.959,37.534,15040
2010-01-08,37.845,38.537,36.959,38.251,298870
2010-01-11,38.275,38.275,36.504,37.797,18737
2010-01-12,37.652,38.036,37.128,37.915,32763
2010-01-13,37.558,38.084,37.27,37.317,14129
2010-01-14,37.797,37.94,37.15,37.15,5687
2010-01-15,37.198,37.797,37.15,37.748,27981
2010-01-18,37.915,38.969,37.845,38.849,363292
2010-01-19,38.753,38.897,38.299,38.705,33961
2010-01-20,37.797,38.537,37.748,38.275,21352
2010-01-21,37.605,38.275,37.534,38.275,16802
2010-01-22,37.461,37.461,36.744,36.984,17509
2010-01-25,36.456,36.84,36.097,36.122,113732
2010-01-26,36.361,36.361,35.548,35.882,40556
2010-01-27,36.122,36.122,35.356,35.572,48158
2010-01-28,35.882,36.122,35.406,35.882,66587
2010-01-29,35.907,35.907,35.067,35.406,27784
2010-02-01,35.166,35.406,34.4,34.447,221197
2010-02-02,34.973,35.596,34.495,35.499,812142
2010-02-03,35.835,37.988,35.835,36.84,399134
2010-02-04,36.84,37.558,36.408,36.84,45979
2010-02-05,35.835,36.433,34.973,35.406,29033
2010-02-08,35.453,36.266,35.406,35.406,110986
2010-02-09,35.428,36.648,35.428,36.386,124487
2010-02-10,36.744,36.984,36.386,36.386,25958
2010-02-11,36.84,36.934,35.882,35.882,10507
2010-02-12,36.791,36.791,36.361,36.456,121285
2010-02-15,36.888,37.317,36.888,37.317,49433
2010-02-16,37.317,37.534,37.27,37.27,3411
2010-02-17,37.437,37.437,37.079,37.294,3299
2010-02-18,37.294,37.317,36.553,36.553,108760
2010-02-19,36.553,37.892,36.553,37.797,154149
2010-02-22,38.227,38.418,37.94,38.036,13511
2010-02-23,37.94,38.227,37.246,37.558,15169
2010-02-24,37.246,37.892,37.128,37.652,5349
2010-02-25,37.797,37.797,37.128,37.652,90145
2010-02-26,37.079,37.629,36.934,37.079,23879
2010-03-01,36.934,37.558,36.888,37.317,4795
2010-03-02,37.317,38.251,37.317,38.251,8735
2010-03-03,37.797,38.036,37.558,38.036,3399
2010-03-04,38.154,38.154,37.007,38.036,10226
2010-03-05,37.797,38.992,37.558,38.992,54319
2010-03-08,38.753,38.992,37.534,38.49,26478
2010-03-09,37.988,39.232,37.797,39.232,19952
2010-03-10,39.185,39.854,38.945,39.71,31627
2010-03-11,39.83,39.854,39.232,39.854,28600
2010-03-12,39.854,41.625,39.113,41.625,117027
2010-03-15,40.954,42.054,40.833,41.145,14461
2010-03-16,41.098,41.625,40.787,41.625,17696
2010-03-17,42.102,43.537,41.218,41.625,29448
2010-03-18,42.819,42.819,41.863,42.485,8379
2010-03-19,42.485,42.485,41.625,42.102,8185
2010-03-22,42.151,43.537,42.151,43.06,26328
2010-03-23,43.968,45.81,43.537,44.924,121507
2010-03-24,45.452,45.785,43.06,45.069,99075
2010-03-25,44.973,46.026,44.973,45.594,259153
2010-03-26,45.452,46.216,45.308,46.216,56027
2010-03-29,48.562,49.519,46.886,47.365,102941
2010-03-30,49.039,49.039,47.365,47.461,33722
2010-03-31,47.367,48.319,47.27,47.844,133658
2010-04-01,47.844,49.039,47.844,48.704,122979
2010-04-06,49.039,49.039,47.413,47.413,108610
2010-04-07,46.409,46.792,45.692,46.17,168293
2010-04-08,45.93,46.409,45.022,46.409,160920
2010-04-09,46.409,46.84,45.738,46.409,49927
2010-04-12,45.785,47.126,45.452,47.126,14948
2010-04-13,47.391,47.413,46.886,46.886,50388
2010-04-14,46.886,47.509,46.17,47.509,12292
2010-04-15,47.533,47.604,46.886,47.365,12814
2010-04-16,47.701,48.704,47.365,48.658,30532
2010-04-19,46.886,47.795,46.671,46.886,9848
2010-04-20,47.604,48.083,46.886,48.034,18615
2010-04-21,47.461,48.658,47.126,47.126,13673
2010-04-22,47.557,47.724,46.264,47.724,8015
2010-04-23,47.655,48.274,47.655,47.817,69616
2010-04-26,47.03,47.748,47.03,47.126,6390
2010-04-27,46.48,47.365,46.48,47.079,80791
2010-04-28,47.079,47.581,46.886,47.126,116143
2010-04-29,47.126,47.604,47.126,47.126,37430
2010-04-30,47.602,47.844,47.224,47.224,6619
2010-05-04,47.365,48.034,47.174,47.269,6617
2010-05-05,47.174,47.317,45.738,46.409,14067
2010-05-06,46.17,46.648,45.738,46.648,18103
2010-05-07,46.072,46.072,44.638,46.072,65367
2010-05-10,46.456,48.513,46.456,47.939,18280
2010-05-11,48.178,48.178,47.365,47.844,26443
2010-05-12,47.82,47.844,46.935,47.748,4226
2010-05-13,47.844,47.844,47.461,47.748,7030
2010-05-14,47.748,47.844,47.509,47.844,47276
2010-05-17,47.771,47.939,47.461,47.844,2847
2010-05-18,47.844,48.322,47.604,48.275,13253
2010-05-19,48.322,48.322,47.317,47.365,25242
2010-05-20,47.844,47.844,45.452,45.452,26319
2010-05-21,45.453,45.928,44.063,45.928,43124
2010-05-24,46.84,46.886,46.456,46.696,4256
2010-05-25,46.646,47.127,46.646,46.696,25004
2010-05-26,47.367,47.602,47.081,47.27,19150
2010-05-27,47.746,48.227,47.414,48.084,44050
2010-05-28,48.802,48.991,48.319,48.319,68939
2010-05-31,49.043,50.138,49.043,49.994,44621
2010-06-01,50.235,50.475,48.464,49.519,66422
2010-06-02,51.925,51.925,49.057,50.08,59354
2010-06-04,50.695,50.695,48.647,48.904,18874
2010-06-07,48.904,48.904,46.599,46.701,25102
2010-06-08,47.829,47.88,46.087,46.701,26616
2010-06-09,46.651,47.317,46.344,46.497,14818
2010-06-10,46.856,46.856,46.344,46.651,25117
2010-06-11,47.009,47.061,46.087,46.138,34917
2010-06-14,46.036,47.11,45.114,47.061,18045
2010-06-15,47.11,47.11,45.702,46.087,18930
2010-06-16,46.087,46.599,44.807,44.807,10279
2010-06-17,44.116,44.807,43.732,44.73,61146
2010-06-18,44.552,44.909,43.297,43.297,10652
2010-06-21,43.528,45.933,43.528,45.063,8560
2010-06-22,44.987,45.063,44.832,45.038,47947
2010-06-23,44.552,45.063,44.552,44.807,49447
2010-06-24,44.756,44.935,43.834,44.859,3947
2010-06-25,44.807,44.807,44.038,44.038,2793
2010-06-28,44.038,44.552,43.528,44.423,25499
2010-06-29,44.423,44.935,44.295,44.295,106624
2010-06-30,43.782,45.064,43.529,44.806,12337
2010-07-01,44.807,45.063,43.988,45.063,53155
2010-07-02,45.729,46.087,45.575,46.036,4192
2010-07-05,46.036,46.599,45.883,46.599,3960
2010-07-06,47.061,47.11,46.701,47.009,47619
2010-07-07,47.009,47.009,45.318,45.318,48864
2010-07-08,46.087,46.779,45.678,46.087,42775
2010-07-09,46.599,46.599,46.087,46.138,389
2010-07-12,46.241,46.548,45.575,45.883,379
2010-07-13,46.548,46.548,45.293,45.293,5744
2010-07-14,46.369,46.369,45.293,46.216,5601
2010-07-15,45.523,46.497,45.523,46.291,21327
2010-07-16,46.446,46.446,46.087,46.291,2898
2010-07-19,46.087,46.087,45.575,45.575,1589
2010-07-20,45.831,45.831,45.318,45.318,1044
2010-07-21,45.318,46.521,45.318,45.575,30669
2010-07-22,45.601,46.497,45.575,46.472,46792
2010-07-23,46.497,46.497,46.087,46.344,98912
2010-07-26,46.164,46.521,46.164,46.394,16431
2010-07-27,46.497,46.497,46.344,46.394,6000
2010-07-28,46.497,46.497,46.19,46.394,72992
2010-07-29,47.11,48.442,47.11,48.442,40859
2010-07-30,48.392,48.546,47.367,48.546,9650
2010-08-02,48.647,50.183,48.418,50.183,150182
2010-08-03,49.415,50.285,49.415,50.285,60345
2010-08-04,49.672,50.183,49.364,50.183,11846
2010-08-05,49.672,50.03,49.415,50.03,3284
2010-08-06,49.263,49.672,48.98,49.032,4835
2010-08-09,48.98,49.646,48.7,48.7,1970
2010-08-10,48.749,50.183,48.237,50.107,7044
2010-08-11,48.852,50.03,48.852,49.159,10390
2010-08-12,49.159,49.159,48.135,48.316,3535
2010-08-13,48.7,48.904,47.572,47.623,3355
2010-08-16,48.084,48.135,47.11,47.11,5002
2010-08-17,48.084,48.596,47.162,47.623,8712
2010-08-18,48.494,48.494,47.418,47.623,9996
2010-08-19,48.392,48.392,47.445,48.084,874
2010-08-20,48.059,48.059,47.393,47.623,371
2010-08-23,47.47,48.007,47.087,47.88,3563
2010-08-24,47.88,47.88,46.651,46.651,3268
2010-08-25,46.087,46.497,45.729,45.985,6289
2010-08-26,46.19,46.19,45.575,46.036,1706
2010-08-27,45.933,46.521,45.933,45.985,5719
2010-08-30,46.087,46.548,46.087,46.521,31276
2010-08-31,46.391,46.831,45.577,46.601,11488
2010-09-01,46.087,46.599,45.857,46.241,2038
2010-09-02,46.241,46.753,46.087,46.753,2050
2010-09-03,46.958,47.829,46.958,47.572,10649
2010-09-06,47.291,48.34,47.291,48.135,5635
2010-09-07,48.392,48.392,46.958,47.009,2977
2010-09-08,46.958,47.623,46.701,47.623,19512
2010-09-09,47.623,48.135,47.11,47.829,1251
2010-09-10,48.673,49.108,48.546,48.7,95264
2010-09-13,48.135,49.108,48.135,49.108,10194
2010-09-14,49.108,49.159,47.367,47.546,6346
2010-09-15,48.111,48.111,47.546,47.546,2795
2010-09-16,47.546,48.111,47.367,47.931,3229
2010-09-17,48.135,48.135,46.344,46.548,11134
2010-09-20,46.548,46.548,46.291,46.369,14016
2010-09-21,46.599,47.034,46.446,46.829,17214
2010-09-22,46.829,46.829,45.395,45.729,27946
2010-09-23,46.087,46.087,45.575,46.062,4445
2010-09-24,46.701,48.647,46.138,46.829,429167
2010-09-27,47.317,47.829,47.034,47.623,185698
2010-09-28,47.623,47.88,47.572,47.676,100883
2010-09-29,47.676,48.059,47.676,47.905,153817
2010-09-30,47.88,48.34,47.88,48.289,20988
2010-10-01,48.316,48.366,48.187,48.366,11036
2010-10-04,48.366,48.647,48.366,48.392,12904
2010-10-05,48.622,48.622,47.726,48.135,4640
2010-10-06,48.135,48.52,47.829,48.007,13240
2010-10-07,48.392,48.852,47.931,48.647,545285
2010-10-08,48.135,48.647,48.135,48.392,43461
2010-10-11,48.392,48.494,48.007,48.316,17999
2010-10-12,48.135,48.494,48.135,48.494,21465
2010-10-13,48.494,48.904,48.442,48.904,273202
2010-10-14,49.032,49.032,48.673,48.7,28416
2010-10-15,48.647,49.083,48.647,48.878,44916
2010-10-18,49.006,49.006,48.135,48.7,2133
2010-10-19,48.237,49.006,48.212,48.237,5220
2010-10-20,48.237,48.7,48.135,48.7,2312
2010-10-21,49.159,49.391,48.647,49.364,133810
2010-10-22,49.415,49.928,49.391,49.723,46317
2010-10-25,49.979,51.157,49.775,51.157,20230
2010-10-26,51.08,51.31,50.235,51.31,39627
2010-10-27,52.284,54.793,52.284,54.331,159681
2010-10-28,54.331,54.331,53.512,53.974,20867
2010-10-29,53.769,54.022,52.233,53.769,70508
2010-11-02,53.769,54.024,53,53.256,19298
2010-11-03,52.489,53.154,51.259,52.743,66397
2010-11-04,53,53,51.259,51.259,26933
2010-11-05,51.925,51.925,51.465,51.721,39132
2010-11-08,52.489,52.743,51.31,51.721,10846
2010-11-09,51.772,52.489,51.721,52.437,8879
2010-11-10,52.437,52.694,52.129,52.539,23396
2010-11-12,52.386,52.743,51.618,52.743,7456
2010-11-15,52.847,52.847,51.823,52.231,2250
2010-11-16,52.129,52.231,51.721,51.823,5204
2010-11-17,51.721,51.772,51.361,51.465,23259
2010-11-18,51.465,51.618,51.31,51.618,5373
2010-11-19,51.925,52.182,51.157,51.157,6326
2010-11-22,51.208,51.618,50.26,51.567,12380
2010-11-23,51.721,51.721,50.44,51.618,2576
2010-11-24,51.721,51.721,50.824,51.208,132071
2010-11-25,51.208,51.874,51.208,51.823,1658
2010-11-26,51.465,51.823,50.285,50.798,5329
2010-11-29,50.695,50.901,50.695,50.901,2182
2010-11-30,50.9,50.927,50.184,50.85,13356
2010-12-01,50.285,50.695,50.285,50.593,5291
2010-12-02,50.312,51.208,50.285,50.619,12237
2010-12-03,50.695,50.952,49.185,49.928,83125
