Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2011-11-24,40.01,40.78,40.01,40.41,3597
2011-11-25,40.22,43,40.2,42.5,6217
2011-11-28,41.59,44.13,41.59,44.1,6071
2011-11-29,44.08,44.2,43.21,44,4458
2011-11-30,44,45.76,43.3,45.76,34597
2011-12-01,44.5,46.74,44.5,46.05,18551
2011-12-02,45.1,48.5,45.1,47.5,10856
2011-12-05,47.3,47.49,46.71,47.1,5708
2011-12-06,46.6,47.05,46.48,46.5,10928
2011-12-07,46,46.5,46,46.5,4215
2011-12-08,46.05,46.6,46.05,46.15,4776
2011-12-09,45.45,46.6,45.45,46.1,8584
2011-12-12,46,46.2,45.65,46.2,11742
2011-12-13,45.8,46.99,45.35,46,6079
2011-12-14,45.42,46.09,45.42,45.94,6618
2011-12-15,46,46.07,45.62,46.05,9748
2011-12-16,45.85,46.03,45.85,46,3401
2011-12-19,45.6,46.2,45.6,46.01,8642
2011-12-20,45.95,47.99,45.95,47.4,23553
2011-12-21,47.5,47.5,46.65,47.12,4152
2011-12-22,47.09,47.09,46.8,46.8,6958
2011-12-23,46.8,47.23,46.8,46.8,7753
2011-12-27,46.8,47.1,46.65,46.65,14208
2011-12-28,46.65,47.1,46.63,46.98,4288
2011-12-29,46.63,47,46.63,46.9,3122
2011-12-30,47,47.1,46.75,46.8,5507
2012-01-02,46.7,47,46.56,46.9,5131
2012-01-03,46.7,47,46.32,47,1797
2012-01-04,46.42,46.9,46.42,46.9,2814
2012-01-05,46.66,47,46.66,46.9,3628
2012-01-09,46.63,47,46.63,47,3540
2012-01-10,46.99,47.19,46.71,47.15,73522
2012-01-11,46.74,47.02,46.74,46.92,21963
2012-01-12,46.92,47.15,46.9,47.15,3465
2012-01-13,47,47.15,46.9,46.9,1532
2012-01-16,46.35,46.9,46.35,46.44,1803
2012-01-17,46.44,46.79,46.4,46.6,2743
2012-01-18,46.5,46.9,46.5,46.6,5124
2012-01-19,46.6,47,46.6,46.72,3858
2012-01-20,46.6,46.7,46.6,46.7,2969
2012-01-23,46.6,46.75,46.6,46.6,1445
2012-01-24,46.38,46.45,46.01,46.02,915
2012-01-25,46.02,46.02,45.62,45.8,1155
2012-01-26,45.57,46.6,45.57,46.37,2871
2012-01-27,46.14,47.15,46,46.73,2506
2012-01-30,46.11,46.5,46.11,46.41,1315
2012-01-31,46.34,47.15,46.34,46.7,3058
2012-02-01,46.65,47.2,46.65,47.2,4108
2012-02-02,47.02,47.44,47.02,47.3,2103
2012-02-03,47.15,47.29,47.07,47.15,2504
2012-02-06,47,49.5,47,49.5,8314
2012-02-07,50,50,49.13,50,8661
2012-02-08,50.1,50.2,49.56,50.2,3257
2012-02-09,50.4,50.5,50,50.5,6437
2012-02-10,49.6,50,48,49.4,4180
2012-02-13,49,49.88,48.6,48.6,2757
2012-02-14,48.5,48.51,48,48,2202
2012-02-15,48.1,48.2,47.76,47.77,1573
2012-02-16,47.8,47.8,47.5,47.56,1157
2012-02-17,47.61,49,47.56,48.1,3928
2012-02-20,47.9,48.64,47.81,48.49,3969
2012-02-21,48.5,49,48.5,48.85,2770
2012-02-22,48.9,50.05,48.9,49.5,6499
2012-02-23,49.5,49.9,49.45,49.45,1729
2012-02-24,49.02,49.2,48.92,49,3451
2012-02-27,49.15,49.15,48.2,48.26,3065
2012-02-28,48.49,48.49,47.95,48.49,2808
2012-02-29,48.01,50.2,48,50,8076
2012-03-01,49.2,49.2,48.3,48.52,990
2012-03-02,48.36,49.68,48.12,49.65,1340
2012-03-05,49,49,48.25,48.45,1906
2012-03-06,48.45,48.5,45,46.25,5396
2012-03-07,47,47.8,47,47.73,2023
2012-03-08,47.73,48.62,47.7,48,1243
2012-03-09,47.95,48.1,47.62,47.63,1222
2012-03-12,47.7,48,46.4,47,1465
2012-03-13,47,47.15,47,47,1147
2012-03-14,47.1,47.45,47.1,47.2,1065
2012-03-15,47.3,47.3,46.8,47.2,872
2012-03-16,47.01,47.01,46.61,47,1355
2012-03-19,47,47,46.52,46.99,788
2012-03-20,46.5,46.53,46.21,46.4,1138
2012-03-21,46.12,47,46.02,46.03,1723
2012-03-22,46,46,45.1,45.25,1509
2012-03-23,45.26,45.6,45.12,45.6,1662
2012-03-26,45.3,45.52,44.8,45.52,1252
2012-03-27,45.2,48,45.05,47.45,2214
2012-03-28,45.66,47,45.66,45.72,2165
2012-03-29,45.62,45.7,45.11,45.3,718
2012-03-30,45.3,45.5,45,45.3,1428
2012-04-02,45.5,45.5,44.8,45,2194
2012-04-03,44.81,45.49,44.81,45.47,66690
2012-04-04,45.46,47,45.46,46.02,58432
2012-04-05,46.01,49.2,45.12,47.9,24174
2012-04-10,47.8,47.87,46.2,46.26,1054
2012-04-11,46.98,46.98,46.07,46.96,1177
2012-04-12,71.35,71.4,71.2,71.35,602755
2012-04-13,71.3,71.35,71.25,71.25,218912
2012-04-16,71.1,71.15,71.1,71.1,62439
2012-04-17,71.1,71.15,71.1,71.1,41363
2012-04-18,71.15,71.2,71.15,71.2,34001
2012-04-19,71.15,71.2,71.15,71.15,28802
2012-04-20,71.15,71.2,71.15,71.15,21582
2012-04-23,71.15,71.2,71.15,71.15,24222
2012-04-24,71.15,71.15,71.15,71.15,25527
2012-04-25,71.15,71.2,71.15,71.15,22802
2012-04-26,71.2,71.2,71.15,71.2,19416
2012-04-27,71.15,71.2,71.15,71.2,16271
2012-04-30,71.2,71.3,71.2,71.25,13783
2012-05-02,71.25,71.7,71.25,71.7,12775
2012-05-04,71.8,71.8,71.65,71.75,13424
2012-05-07,71.65,71.75,71.55,71.65,23232
2012-05-08,71.65,71.8,71.65,71.75,80299
