Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,36.565,37.313,36.476,36.625,141663
2009-12-22,37.043,37.551,37.043,37.253,203654
2009-12-23,37.341,37.641,37.133,37.641,202072
2009-12-28,37.701,38.118,37.701,38.118,505279
2009-12-29,38.118,38.358,37.581,37.91,614365
2009-12-30,37.761,37.999,37.103,37.879,376023
2009-12-31,37.999,38.118,37.522,37.611,129129
2010-01-04,37.641,38.209,37.641,37.732,181110
2010-01-05,37.791,37.939,37.372,37.701,472929
2010-01-06,37.82,37.82,36.985,37.641,136533
2010-01-07,37.341,37.522,36.595,36.595,150791
2010-01-08,37.043,37.313,35.728,35.938,348016
2010-01-11,36.266,36.447,35.55,36.027,256590
2010-01-12,35.819,36.027,35.013,35.131,836326
2010-01-13,35.281,35.58,35.221,35.251,250276
2010-01-14,35.728,35.728,35.281,35.37,135827
2010-01-15,35.431,36.417,35.311,35.401,206094
2010-01-18,35.669,36.266,35.55,36.236,298563
2010-01-19,36.147,36.328,35.789,35.968,461169
2010-01-20,36.207,36.207,35.998,36.088,757128
2010-01-21,35.998,36.088,35.849,35.968,292587
2010-01-22,35.698,35.968,35.55,35.609,312607
2010-01-25,35.55,35.698,35.491,35.669,130202
2010-01-26,35.55,35.849,35.491,35.849,106463
2010-01-27,36.027,36.027,35.698,35.698,288674
2010-01-28,35.698,36.088,35.491,35.669,430067
2010-01-29,35.671,36.328,35.461,36.15,190781
2010-02-01,35.849,36.118,35.789,35.849,214528
2010-02-02,35.728,36.118,35.251,35.251,581151
2010-02-03,35.251,35.789,35.251,35.789,85550
2010-02-04,35.728,35.819,34.504,35.251,629642
2010-02-05,34.653,35.669,33.37,33.908,689004
2010-02-08,34.055,34.355,33.339,33.908,296262
2010-02-09,34.055,34.325,33.579,34.055,365448
2010-02-10,33.756,34.265,33.4,33.4,482714
2010-02-11,33.756,34.055,32.742,33.011,491846
2010-02-12,33.817,33.817,32.622,33.787,489792
2010-02-15,33.908,33.908,33.041,33.219,268296
2010-02-16,33.46,33.549,32.861,33.16,324468
2010-02-17,34.055,34.055,33.37,33.46,187438
2010-02-18,33.668,33.668,33.1,33.16,266369
2010-02-19,33.041,33.219,32.802,32.861,297424
2010-02-22,33.4,33.4,32.712,32.772,127425
2010-02-23,33.07,33.07,31.428,31.607,327637
2010-02-24,31.935,31.935,31.189,31.277,142009
2010-02-25,31.696,33.339,31.696,32.383,640610
2010-02-26,32.383,33.13,32.175,33.13,424357
2010-03-01,33.46,33.46,32.891,33.189,225724
2010-03-02,33.43,33.579,32.712,33.16,238573
2010-03-03,33.28,33.43,32.294,33.43,427878
2010-03-04,33.1,33.4,32.981,33.16,83690
2010-03-05,33.16,33.908,33.16,33.908,552765
2010-03-08,34.055,34.206,33.49,34.206,245100
2010-03-09,34.175,34.175,33.817,34.055,370660
2010-03-10,34.265,34.504,34.055,34.325,107210
2010-03-11,34.325,34.325,33.817,33.847,104966
2010-03-12,34.235,34.623,33.908,34.235,352737
2010-03-15,34.235,34.235,33.549,34.055,122525
2010-03-16,33.877,34.355,33.787,34.355,291363
2010-03-17,34.593,34.653,34.235,34.504,565964
2010-03-18,34.446,34.504,34.086,34.446,197347
2010-03-19,34.116,34.713,33.756,33.817,1436565
2010-03-22,34.235,34.294,32.922,33.37,206707
2010-03-23,33.49,33.908,33.4,33.518,622642
2010-03-24,33.877,33.937,33.4,33.49,186845
2010-03-25,33.817,34.026,33.609,33.638,194813
2010-03-26,33.756,33.937,33.4,33.817,563206
2010-03-29,33.937,34.355,33.46,33.46,165672
2010-03-30,33.638,33.756,33.46,33.579,165913
2010-03-31,33.521,34.179,33.46,33.939,361956
2010-04-01,34.055,34.415,33.817,34.415,169833
2010-04-06,34.593,35.251,33.937,35.251,394695
2010-04-07,35.251,35.728,34.833,35.728,260222
2010-04-08,35.609,35.609,34.953,35.071,151857
2010-04-09,35.251,35.609,35.251,35.431,348095
2010-04-12,35.669,35.669,35.37,35.431,249845
2010-04-13,35.431,35.55,35.013,35.431,893918
2010-04-14,35.281,35.698,35.131,35.191,315171
