Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,40.618,41.68,40.618,41.491,85815
2009-12-22,41.518,42.062,41.409,41.545,83758
2009-12-23,41.409,41.572,41.355,41.409,183127
2009-12-28,41.545,41.545,40.863,40.863,47722
2009-12-29,40.59,40.618,39.775,39.775,132438
2009-12-30,39.775,39.882,38.685,38.793,193711
2009-12-31,39.775,39.775,38.139,38.139,120087
2010-01-04,38.575,38.957,38.575,38.957,73178
2010-01-05,39.72,40.018,39.23,39.53,1805459
2010-01-06,39.775,41.109,39.775,41.109,193746
2010-01-07,41.382,41.382,40.863,41.054,216871
2010-01-08,41.135,41.817,41.135,41.491,56261
2010-01-11,41.599,41.927,41.599,41.845,144821
2010-01-12,41.817,41.817,41.109,41.382,33856
2010-01-13,41.327,41.327,40.863,41.273,139185
2010-01-14,41.518,41.518,40.755,40.863,65326
2010-01-15,40.863,40.863,39.775,40.046,125083
2010-01-18,40.782,40.782,40.046,40.074,4188
2010-01-19,40.265,40.836,39.828,40.318,56357
2010-01-20,40.836,41.845,40.318,41.409,788859
2010-01-21,41.382,41.409,40.863,41.135,55779
2010-01-22,40.836,40.863,39.775,40.318,179154
2010-01-25,40.973,40.973,40.318,40.81,72599
2010-01-26,40.755,40.755,39.775,40.7,242308
2010-01-27,40.863,41.355,40.318,41.027,372556
2010-01-28,41.001,41.409,40.863,40.973,62637
2010-01-29,40.864,41.243,40.697,41.082,69440
2010-02-01,41.217,41.245,40.318,40.318,179724
2010-02-02,40.81,41.217,40.374,40.4,33461
2010-02-03,40.81,40.863,40.428,40.755,89116
2010-02-04,40.81,41.19,38.685,38.685,391951
2010-02-05,38.575,39.392,37.921,39.392,227808
2010-02-08,39.392,40.046,37.868,38.685,127270
2010-02-09,39.147,39.447,38.685,39.392,117046
2010-02-10,39.501,39.501,38.685,38.685,51513
2010-02-11,38.685,39.23,38.249,38.249,25868
2010-02-12,38.249,40.318,38.249,39.775,199572
2010-02-15,39.311,40.046,39.311,39.775,4378
2010-02-16,40.59,40.59,39.23,39.612,31810
2010-02-17,40.7,40.7,40.046,40.4,60758
2010-02-18,39.775,40.265,39.775,39.828,35630
2010-02-19,39.53,40.046,39.53,39.937,83207
2010-02-22,39.937,40.128,39.501,39.665,32831
2010-02-23,40.211,40.318,39.283,39.612,34138
2010-02-24,39.23,40.211,38.793,40.211,61926
2010-02-25,39.665,40.211,39.665,40.155,12374
2010-02-26,39.392,40.237,38.93,39.775,100168
2010-03-01,40.318,40.562,39.882,39.911,15547
2010-03-02,40.456,40.482,39.775,40.318,39771
2010-03-03,40.318,40.59,39.992,40.046,10157
2010-03-04,39.937,40.291,39.338,39.775,9375
2010-03-05,40.374,40.374,39.882,40.046,20348
2010-03-08,40.291,40.318,39.775,39.775,49541
2010-03-09,39.992,41.68,39.965,41.68,39232
2010-03-10,41.135,41.735,40.919,41.355,15846
2010-03-11,41.245,41.436,41.245,41.245,10775
2010-03-12,41.68,41.68,39.882,39.882,21046
2010-03-15,40.128,40.374,39.828,40.046,231381
2010-03-16,40.318,40.782,40.128,40.536,4678
2010-03-17,40.7,41.409,40.265,41.135,98470
2010-03-18,41.68,41.68,41.027,41.409,342036
2010-03-19,41.463,41.625,41.409,41.409,118551
2010-03-22,41.135,41.954,41.135,41.409,161382
2010-03-23,42.444,43.561,42.444,42.825,280701
2010-03-24,42.878,44.134,42.798,44.134,830951
2010-03-25,44.568,44.568,43.588,43.588,439845
2010-03-26,43.588,44.106,42.498,43.423,262661
2010-03-29,43.968,44.024,43.37,43.452,4338
2010-03-30,43.588,43.588,43.043,43.071,133557
2010-03-31,42.878,43.831,42.878,43.589,377413
2010-04-01,43.534,44.242,43.534,43.834,102529
2010-04-06,44.242,46.312,43.942,45.713,228207
2010-04-07,45.713,45.713,44.704,45.223,133514
2010-04-08,44.869,45.142,43.861,44.078,383596
2010-04-09,43.588,45.168,43.588,44.896,59614
2010-04-12,44.405,44.786,43.997,44.134,52249
2010-04-13,44.405,44.623,44.134,44.623,77281
2010-04-14,44.949,45.223,44.215,45.223,253059
2010-04-15,46.094,46.094,44.814,45.223,324530
2010-04-16,45.767,45.767,43.616,44.786,71740
2010-04-19,44.568,44.732,43.043,44.732,207991
2010-04-20,44.134,45.223,44.134,45.195,36364
2010-04-21,45.713,45.713,44.215,45.195,33649
2010-04-22,45.495,45.495,44.188,44.732,4560
2010-04-23,44.732,44.732,44.078,44.406,253676
2010-04-26,45.223,45.223,44.242,45.168,528820
2010-04-27,44.242,44.405,43.153,44.078,89421
2010-04-28,42.662,42.77,41.409,42.09,500695
2010-04-29,42.472,43.179,42.225,43.043,109264
2010-04-30,43.7,44.244,43.589,44.134,217799
2010-05-04,44.732,44.896,42.77,43.398,12131
2010-05-05,42.825,43.37,40.318,40.318,28549
2010-05-06,41.409,43.043,41.409,41.463,157534
2010-05-07,40.863,41.735,40.074,40.318,244227
2010-05-10,41.19,43.315,41.19,42.117,109449
2010-05-11,42.662,42.77,41.899,42.008,128795
2010-05-12,41.899,42.498,41.409,41.735,239258
2010-05-13,41.954,42.853,41.68,41.68,107308
2010-05-14,42.225,42.225,41.409,41.409,17332
2010-05-17,40.018,40.863,39.392,40.863,35759
2010-05-18,41.409,41.68,40.973,41.081,25438
2010-05-19,40.863,40.863,39.23,39.23,33425
2010-05-20,39.775,39.775,37.595,37.704,15667
2010-05-21,37.868,38.602,37.868,38.139,87587
2010-05-24,38.547,39.501,38.547,39.175,60959
2010-05-25,38.331,38.957,38.331,38.547,19081
2010-05-26,39.01,40.374,38.139,38.139,130448
2010-05-27,38.847,40.618,38.793,40.1,82606
2010-05-28,40.863,40.973,40.318,40.51,59997
2010-05-31,40.536,41.243,40.129,41.243,34739
2010-06-01,41.245,41.735,40.51,40.863,47103
2010-06-02,40.046,41.135,40.046,40.346,109563
2010-06-04,41.135,41.135,40.456,40.945,33881
2010-06-07,40.046,41.19,39.775,40.863,48676
2010-06-08,41.572,41.572,40.7,40.7,239181
2010-06-09,40.346,41.954,40.346,41.954,5165
2010-06-10,41.409,41.899,40.919,41.162,68061
2010-06-11,41.899,41.899,40.863,40.863,56652
2010-06-14,41.436,41.927,41.162,41.518,42555
2010-06-15,41.518,41.954,41.135,41.954,15233
2010-06-16,42.007,42.936,41.439,41.439,64415
2010-06-17,41.49,41.926,41.191,41.191,42471
2010-06-18,41.352,41.984,40.347,41.134,67538
2010-06-21,40.645,41.654,40.645,41.135,48052
2010-06-22,41.134,41.41,40.428,40.428,61500
2010-06-23,40.945,40.945,40.318,40.536,27065
2010-06-24,41.191,41.191,40.318,40.318,24422
2010-06-25,40.974,40.974,39.503,39.503,11227
2010-06-28,40.807,40.807,39.963,40.318,10964
2010-06-29,40.807,40.807,39.911,40.318,109110
2010-06-30,40.591,40.868,40.208,40.318,68574
2010-07-01,39.114,39.774,39.114,39.315,27612
2010-07-02,40.146,40.175,39.601,40.175,19159
2010-07-05,40.463,40.749,40.175,40.634,9693
2010-07-06,40.463,41.238,40.463,41.064,16587
2010-07-07,41.064,41.782,40.749,41.093,29658
2010-07-08,41.381,41.782,41.323,41.439,60898
2010-07-09,41.782,41.782,41.381,41.467,16729
2010-07-12,41.782,42.184,41.323,41.956,24172
2010-07-13,42.184,43.045,41.984,42.988,116648
2010-07-14,43.102,43.79,43.045,43.102,189317
2010-07-15,43.159,43.849,43.102,43.102,28850
2010-07-16,42.816,43.562,42.585,42.585,143288
2010-07-19,42.5,42.988,42.5,42.5,212217
2010-07-20,42.585,42.585,42.5,42.5,65876
2010-07-21,42.5,43.589,41.898,43.589,219539
2010-07-22,43.562,43.619,42.988,43.619,83448
2010-07-23,43.79,44.134,43.619,43.619,81013
2010-07-26,43.619,44.395,43.619,43.735,36017
2010-07-27,44.078,44.852,43.963,44.193,517029
2010-07-28,43.735,44.709,43.735,43.906,32211
2010-07-29,43.763,44.48,43.763,44.193,139458
2010-07-30,44.193,44.68,44.02,44.366,242084
2010-08-02,44.652,45.341,44.48,44.824,325307
2010-08-03,45.341,45.743,44.652,44.652,171021
2010-08-04,44.68,45.283,44.536,44.796,171574
2010-08-05,45.14,45.829,44.796,45.168,147504
2010-08-06,45.341,46.947,45.341,45.8,211714
2010-08-09,45.914,46.489,45.341,45.341,28745
2010-08-10,45.341,45.914,44.595,44.623,432508
2010-08-11,44.623,45.8,44.193,44.766,377749
2010-08-12,44.48,44.766,44.48,44.766,90989
2010-08-13,44.824,45.341,44.766,44.766,52114
2010-08-16,44.766,45.255,44.766,44.766,3525
2010-08-17,44.766,45.858,44.766,45.255,64551
2010-08-18,45.456,45.456,44.766,44.766,18724
2010-08-19,44.997,45.628,44.652,44.652,19987
2010-08-20,44.508,45.313,44.508,44.882,81483
2010-08-23,44.709,45.398,44.709,45.168,89815
2010-08-24,45.398,45.398,44.193,44.193,154811
2010-08-25,44.709,44.852,43.619,43.763,54761
2010-08-26,44.308,44.308,43.647,43.763,59476
2010-08-27,43.619,44.366,43.619,44.134,105162
2010-08-30,44.536,44.536,44.107,44.134,45056
2010-08-31,44.134,44.709,43.676,44.709,129442
2010-09-01,44.48,45.628,44.222,44.508,25824
2010-09-02,45.168,45.829,44.452,44.452,47515
2010-09-03,44.595,45.628,44.595,45.628,31934
2010-09-06,46.029,46.086,45.341,45.341,9480
2010-09-07,45.369,45.914,45.341,45.628,8540
2010-09-08,44.911,45.914,44.911,45.313,120065
2010-09-09,45.858,45.858,45.053,45.341,43546
2010-09-10,45.225,45.686,45.053,45.484,77797
2010-09-13,45.484,45.8,45.369,45.541,72078
2010-09-14,45.743,46.259,45.743,46.058,33713
2010-09-15,45.973,46.489,45.858,46.489,130406
2010-09-16,46.202,46.719,46.173,46.603,45102
2010-09-17,46.776,48.21,46.776,47.522,78378
2010-09-20,47.522,48.21,47.522,48.21,67385
2010-09-21,48.383,50.278,47.894,48.842,153638
2010-09-22,48.784,49.559,48.784,49.07,18722
2010-09-23,48.784,49.07,48.497,48.784,170384
2010-09-24,48.325,50.965,48.325,49.789,431487
2010-09-27,50.047,50.506,48.901,49.358,71556
2010-09-28,50.047,50.047,49.416,49.933,391538
2010-09-29,50.85,51.08,50.133,50.219,85675
2010-09-30,50.047,50.879,49.933,50.305,80272
2010-10-01,50.278,50.506,49.989,50.047,85852
2010-10-04,50.162,50.478,49.933,50.278,33019
2010-10-05,49.933,50.764,49.645,50.219,88004
2010-10-06,50.793,50.793,49.933,50.506,29793
2010-10-07,50.506,50.506,49.645,50.219,71521
2010-10-08,50.047,50.506,49.933,50.506,93407
2010-10-11,50.506,50.506,49.645,50.278,98226
2010-10-12,50.19,50.563,49.933,49.989,13823
2010-10-13,50.506,51.368,50.278,50.278,41504
2010-10-14,50.075,51.109,49.933,49.933,41159
2010-10-15,49.933,50.506,49.358,49.933,13015
2010-10-18,49.645,50.965,49.645,50.219,36216
2010-10-19,50.793,51.595,49.933,49.933,48127
2010-10-20,49.301,50.764,48.87,49.989,25284
2010-10-21,50.506,50.621,49.76,50.219,72006
