Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,24.554,24.944,24.554,24.575,8326
2009-12-22,24.541,24.541,24.077,24.528,8697
2009-12-23,24.534,24.534,24.063,24.063,34723
2009-12-28,23.933,24.336,23.583,24.097,26803
2009-12-29,24.131,24.61,24.131,24.61,5625
2009-12-30,24.61,25.976,24.268,25.976,23404
2009-12-31,25.621,25.635,25.293,25.429,40300
2010-01-04,25.362,25.395,25.089,25.157,34768
2010-01-05,25.293,25.424,25.054,25.279,5063
2010-01-06,25.416,25.437,25.191,25.437,146322
2010-01-07,25.497,25.635,25.089,25.293,9630
2010-01-08,25.286,25.409,25.157,25.293,36911
2010-01-11,25.089,25.293,25.089,25.259,1952
2010-01-12,25.089,25.122,24.815,24.951,3477
2010-01-13,24.972,25.184,24.951,25.157,1496
2010-01-14,25.157,25.157,24.889,25.054,5656
2010-01-15,25.219,25.219,24.924,25.157,6470
2010-01-18,25.122,25.122,24.883,25.122,2494
2010-01-19,24.924,25.074,24.732,25.074,5440
2010-01-20,25.054,25.089,24.753,25.074,1832
2010-01-21,24.787,24.944,24.486,24.61,6295
2010-01-22,24.61,24.61,24.336,24.61,8296
2010-01-25,24.61,24.61,23.721,23.783,17886
2010-01-26,23.516,23.516,22.908,23.235,15494
2010-01-27,23.482,23.482,22.319,22.456,18302
2010-01-28,22.552,22.552,21.465,21.663,48075
2010-01-29,21.663,21.663,21.089,21.663,14221
2010-02-01,21.192,21.327,20.919,21.096,19450
2010-02-02,21.451,21.519,20.269,20.501,20600
2010-02-03,20.508,20.952,20.508,20.576,49985
2010-02-04,20.61,20.993,20.105,20.508,16095
2010-02-05,19.961,20.167,19.824,20.098,7214
2010-02-08,20.029,20.029,19.277,19.824,7179
2010-02-09,19.824,21.144,19.702,20.516,9317
2010-02-10,20.919,20.919,20.501,20.508,7471
2010-02-11,20.439,20.645,19.654,19.824,17314
2010-02-12,19.824,19.995,19.435,19.571,64683
2010-02-15,20.46,20.46,18.8,18.868,20371
2010-02-16,19.264,19.413,18.457,18.8,29768
2010-02-17,19.189,19.783,19.189,19.408,42019
2010-02-18,20.071,20.133,19.482,20.133,43769
2010-02-19,20.303,20.919,20.098,20.542,64041
2010-02-22,20.932,21.532,20.924,21.055,34945
2010-02-23,21.124,21.848,21.124,21.848,99651
2010-02-24,21.532,21.807,21.198,21.327,17766
2010-02-25,21.327,21.327,21.192,21.327,44624
2010-02-26,21.089,22.559,21.089,22.559,230579
2010-03-01,22.901,23.461,22.217,23.01,34607
2010-03-02,23.071,23.564,23.071,23.516,120622
2010-03-03,23.378,23.482,23.003,23.311,10077
2010-03-04,22.975,23.29,22.765,22.97,88475
2010-03-05,22.695,23.44,22.217,23.434,19895
2010-03-08,23.652,23.652,23.003,23.167,32949
2010-03-09,23.543,23.551,22.252,23.235,54443
2010-03-10,23.243,23.243,22.935,23.229,16704
2010-03-11,23.235,23.243,22.422,23.106,52545
2010-03-12,22.559,23.03,22.49,23.03,28166
2010-03-15,22.559,22.559,22.1,22.278,30819
2010-03-16,22.217,23.106,22.149,22.832,41818
2010-03-17,22.901,23.174,22.566,23.174,23007
2010-03-18,23.221,23.221,22.73,23.092,12479
2010-03-19,22.792,22.97,22.237,22.825,19710
2010-03-22,22.388,22.388,22.149,22.149,19259
2010-03-23,22.184,22.661,22.149,22.552,15303
2010-03-24,22.579,22.894,22.559,22.75,13302
2010-03-25,22.922,22.922,22.566,22.695,12325
2010-03-26,22.695,22.894,22.695,22.716,4554
2010-03-29,22.818,22.866,22.765,22.866,9933
2010-03-30,22.86,22.86,22.765,22.86,9443
2010-03-31,22.86,23.01,22.765,23.01,19810
2010-04-01,23.27,23.926,23.27,23.857,20862
2010-04-06,23.892,23.926,23.516,23.857,26834
2010-04-07,23.857,23.857,22.661,23.099,31431
2010-04-08,23.099,23.099,22.217,22.592,23009
2010-04-09,22.627,22.765,22.395,22.559,34677
2010-04-12,22.49,22.49,21.479,22.354,19019
2010-04-13,22.422,22.845,22.08,22.845,25316
