Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,12.761,12.902,12.262,12.486,13334
2009-12-22,12.486,12.486,12.153,12.153,28108
2009-12-23,12.195,12.195,11.87,11.945,28620
2009-12-28,11.903,12.153,11.87,11.937,34115
2009-12-29,12.279,12.32,11.945,12.236,7666
2009-12-30,12.07,12.195,11.987,11.987,8299
2009-12-31,11.962,12.395,11.962,12.395,8028
2010-01-04,12.078,12.486,12.078,12.111,9068
2010-01-05,12.203,12.203,11.921,12.07,20014
2010-01-06,12.153,12.153,11.987,12.046,6387
2010-01-07,12.046,12.046,11.879,11.995,14134
2010-01-08,12.029,12.029,11.804,11.987,10448
2010-01-11,12.037,12.046,11.87,12.029,9057
2010-01-12,12.054,12.179,11.987,12.179,36043
2010-01-13,12.203,12.794,12.136,12.794,111504
2010-01-14,13.12,13.609,13.069,13.485,60183
2010-01-15,13.336,13.42,12.986,13.211,13357
2010-01-18,13.211,13.235,12.986,13.069,9525
2010-01-19,12.986,13.069,12.736,13.061,5391
2010-01-20,12.986,12.986,12.869,12.869,5584
2010-01-21,12.777,12.777,12.494,12.611,2990
2010-01-22,12.478,12.486,12.153,12.153,72334
2010-01-25,12.153,12.403,12.07,12.387,7358
2010-01-26,12.361,12.361,11.987,12.162,7342
2010-01-27,12.162,12.312,11.945,12.188,5301
2010-01-28,12.279,12.303,12.078,12.236,6839
2010-01-29,12.07,12.286,12.054,12.286,13262
2010-02-01,12.145,12.303,11.979,12.279,8735
2010-02-02,12.095,12.478,12.095,12.211,4860
2010-02-03,12.279,12.444,12.279,12.437,2249
2010-02-04,12.736,12.895,12.494,12.528,19233
2010-02-05,12.062,12.279,11.737,12.195,13485
2010-02-08,12.145,12.236,11.778,12.153,11646
2010-02-09,12.07,12.228,11.87,12.153,6969
2010-02-10,12.07,12.236,11.912,12.029,10644
2010-02-11,12.128,12.128,11.921,12.111,5606
2010-02-12,11.845,12.111,11.845,12.062,7480
2010-02-15,11.954,12.162,11.945,12.162,8777
2010-02-16,12.228,12.387,12.153,12.387,66713
2010-02-17,12.486,12.786,12.32,12.503,52442
2010-02-18,12.694,12.803,12.545,12.694,9987
2010-02-19,12.545,12.687,12.279,12.486,14848
2010-02-22,12.528,12.611,12.486,12.611,8727
2010-02-23,12.569,12.636,12.486,12.569,4228
2010-02-24,12.569,12.62,12.486,12.536,57745
2010-02-25,12.636,12.636,12.52,12.52,19432
2010-02-26,12.569,13.045,12.536,13.045,6683
2010-03-01,13.027,13.027,12.569,12.86,10433
2010-03-02,12.887,12.986,12.736,12.979,5966
2010-03-03,13.011,13.011,12.62,12.902,11822
2010-03-04,12.902,12.902,12.653,12.736,4593
2010-03-05,12.902,12.902,12.653,12.853,11283
2010-03-08,12.895,13.319,12.736,13.277,17237
2010-03-09,13.319,13.944,13.094,13.944,119496
2010-03-10,13.944,14.477,13.76,14.401,112504
2010-03-11,14.401,14.485,14.334,14.468,77677
2010-03-12,14.151,14.468,14.035,14.468,18629
2010-03-15,14.085,14.268,14.076,14.151,26303
2010-03-16,14.085,14.301,14.085,14.301,17319
2010-03-17,14.385,14.385,14.093,14.309,23811
2010-03-18,14.067,14.393,14.067,14.393,42608
2010-03-19,14.318,14.435,14.159,14.435,13562
2010-03-22,14.426,14.426,14.043,14.343,15165
2010-03-23,14.151,14.435,14.151,14.318,52719
2010-03-24,14.385,14.385,14.185,14.352,49076
2010-03-25,14.368,14.984,14.343,14.818,222252
2010-03-26,14.859,14.892,14.592,14.685,25047
2010-03-29,14.692,14.81,14.501,14.81,46798
2010-03-30,14.81,14.875,14.559,14.685,29404
2010-03-31,14.568,14.818,14.568,14.801,171931
2010-04-01,14.818,14.918,14.801,14.918,69828
2010-04-06,14.9,14.942,14.818,14.933,11298
2010-04-07,14.942,14.984,14.842,14.984,116325
2010-04-08,14.909,14.909,14.734,14.9,51135
2010-04-09,14.9,14.984,14.859,14.884,132085
2010-04-12,14.692,14.818,14.11,14.485,24649
2010-04-13,14.485,14.608,14.334,14.485,29428
2010-04-14,14.192,14.81,14.192,14.81,45038
2010-04-15,14.492,14.525,14.485,14.485,18472
2010-04-16,14.334,14.568,14.334,14.485,22005
2010-04-19,14.159,14.234,14.151,14.151,17479
2010-04-20,14.035,14.035,13.609,13.843,28138
2010-04-21,13.843,14.11,13.843,13.985,7715
2010-04-22,13.985,13.985,13.66,13.977,14559
2010-04-23,13.952,14.151,13.819,14.151,34919
2010-04-26,14.076,14.076,13.793,13.893,9274
2010-04-27,13.735,13.852,13.502,13.819,194724
2010-04-28,13.727,13.91,13.543,13.735,68343
2010-04-29,13.66,14.067,13.485,14.067,7471
2010-04-30,14.027,14.11,13.785,13.901,3879
2010-05-04,14.06,14.06,13.744,13.86,33144
2010-05-05,13.403,13.811,13.403,13.735,15759
2010-05-06,13.802,13.867,13.411,13.411,5115
2010-05-07,13.411,13.411,12.986,13.069,136293
2010-05-10,13.202,13.735,13.202,13.609,11668
2010-05-11,13.652,13.652,13.319,13.319,5420
2010-05-12,13.477,13.652,13.477,13.644,12294
2010-05-13,13.652,13.76,13.652,13.735,27769
2010-05-14,13.485,13.735,13.485,13.594,39033
2010-05-17,13.319,13.652,13.286,13.652,8046
