Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2011-04-21,98.675,113.79,98.675,108.46,39219
2011-04-26,108.19,109.52,106.67,108.46,1519
2011-04-27,108.63,108.91,108.19,108.54,1451
2011-04-28,109.34,114.67,109.34,113.34,1888
2011-04-29,115.56,115.56,113.88,114.67,1907
2011-05-02,114.67,114.77,114.58,114.67,436
2011-05-04,114.67,115.56,111.13,115.56,16256
2011-05-05,115.56,119.74,115.56,119.03,1079
2011-05-06,115.56,117.79,114.67,117.79,571
2011-05-09,119.83,119.92,115.56,119.92,4053
2011-05-10,119.13,119.92,117.79,119.92,288
2011-05-11,119.92,119.92,119.13,119.2,1165
2011-05-12,119.83,122.67,119.57,122.67,3826
2011-05-13,133.25,140.46,128.9,133.34,5941
2011-05-16,131.57,140.46,131.57,139.57,1707
2011-05-17,141.34,146.15,137.8,137.8,1653
2011-05-18,139.57,139.57,125.61,132.46,561
2011-05-19,127.13,127.13,124.46,126.41,597
2011-05-20,120.11,128.9,120.11,128.9,1185
2011-05-23,127.13,128.82,127.13,128.01,253
2011-05-25,124.46,124.46,124.46,124.46,10
2011-05-26,124.46,126.23,124.46,126.23,814
2011-05-30,128.63,136.91,128.63,133.79,124
2011-06-01,129.35,135.12,129.35,135.12,93
2011-06-02,135.12,136.91,131.57,136.91,137
2011-06-03,128.9,139.12,128.9,139.12,267
2011-06-06,139.12,139.57,139.12,139.57,41
2011-06-07,137.8,137.8,137.8,137.8,79
2011-06-08,134.23,137.8,132.46,132.46,208
2011-06-10,133.34,133.34,133.34,133.34,45
2011-06-14,128.9,128.9,128.9,128.9,2
2011-06-16,128.9,133.34,124.54,133.34,226
2011-06-20,125.52,132.46,125.52,132.46,112
2011-06-21,124.46,131.57,124.46,131.57,56
2011-06-22,129.79,129.79,129.79,129.79,3156
2011-06-24,132.46,133.34,132.46,133.34,107
2011-06-27,134.32,137.7,133.34,133.34,8231
2011-06-28,133.34,134.23,133.34,134.23,47
2011-06-29,137.7,141.34,134.42,141.34,961
2011-06-30,142.23,142.23,137.87,141.34,5705
2011-07-01,141.34,141.34,138.23,141.34,3457
2011-07-04,141.34,141.34,141.34,141.34,1
2011-07-05,138.23,138.23,138.23,138.23,41
2011-07-06,138.23,138.23,138.23,138.23,126
2011-07-07,142.68,142.68,142.68,142.68,142
2011-07-08,142.68,144.9,142.68,144.9,282
2011-07-11,144.01,144.01,142.23,142.23,22546
2011-07-12,142.23,142.23,142.23,142.23,13285
2011-07-13,142.15,142.23,138.15,138.15,270
2011-07-18,138.15,138.15,138.15,138.15,17
2011-07-19,138.23,138.23,137.8,137.8,559
2011-07-20,137.8,137.8,137.8,137.8,29
2011-07-21,133.44,141.34,133.34,141.34,203
2011-07-25,133.87,133.87,133.87,133.87,15
2011-07-26,133.87,140.46,133.87,140.46,61
2011-07-27,140.46,142.23,140.46,142.23,36
2011-07-29,142.23,142.23,142.23,142.23,56
2011-08-02,140.46,140.46,140.46,140.46,9026
2011-08-03,137.8,137.8,137.8,137.8,22569
2011-08-04,137.8,137.8,132.46,137.7,244
2011-08-05,127.13,134.23,127.13,134.23,8455
2011-08-08,128.99,134.23,124.54,133.34,891
2011-08-09,124.54,127.57,124.54,126.67,16151
2011-08-10,126.67,126.67,114.06,124.1,547
2011-08-11,123.12,123.12,123.12,123.12,15
2011-08-12,125.08,128.9,125.08,128.9,317
2011-08-16,129.25,133.34,129.25,133.34,586
2011-08-17,128.01,128.01,128.01,128.01,59
2011-08-18,128.9,128.9,128.9,128.9,17
2011-08-19,123.56,125.97,121.79,125.97,1101
2011-08-22,121.79,125.26,120.9,125.26,348
2011-08-23,125.26,125.26,120.01,120.01,127
2011-08-25,116.9,118.24,115.56,118.24,1511
2011-08-26,118.24,124.46,117.34,120.01,374
2011-08-29,120.01,121.61,119.13,121.61,5747
2011-08-30,124.9,124.9,123.12,123.12,146
2011-08-31,124.01,124.01,122.67,122.67,3034
2011-09-01,118.15,118.15,118.15,118.15,17
2011-09-02,119.13,121.79,119.13,121.79,5022
2011-09-05,120.01,120.37,115.56,120.37,28
2011-09-06,120.37,120.37,120.27,120.27,138
2011-09-07,121.79,124.54,121.79,124.54,56
2011-09-09,119.13,124.46,117.34,124.46,1412
2011-09-12,118.24,120.01,118.24,120.01,81
2011-09-13,120.01,122.24,120.01,122.24,115
2011-09-14,121.35,121.35,121.35,121.35,62
2011-09-15,120.01,122.24,115.56,122.24,7932
2011-09-19,117.96,124.36,117.96,124.36,66
2011-09-21,122.14,122.14,116.45,120.72,543
2011-09-22,116.9,120.72,115.12,120.72,187
2011-09-23,120.01,120.01,120.01,120.01,22
2011-09-26,119.13,120.81,115.12,119.13,946
2011-09-27,118.24,124.36,118.24,124.36,1013
2011-09-28,124.36,124.36,117.34,122.24,2938
2011-09-29,120.9,120.9,120.9,120.9,63
2011-09-30,121.16,125.34,121.16,125.34,5644
2011-10-03,121.79,121.79,121.79,121.79,3
2011-10-04,120.45,120.45,120.45,120.45,46
2011-10-05,120.45,120.45,120.45,120.45,77
2011-10-06,120.9,120.9,120.9,120.9,281
2011-10-07,123.22,123.22,123.22,123.22,10
2011-10-10,118.24,124.1,118.24,124.1,44
2011-10-11,121.35,125.97,120.55,120.55,201
2011-10-12,127.92,127.92,127.92,127.92,1
2011-10-18,126.23,126.23,126.23,126.23,18
2011-10-19,122.67,122.67,122.67,122.67,64
2011-10-21,121.79,126.23,121.79,126.23,23
2011-10-24,126.23,126.23,122.67,122.67,95
2011-10-25,124.1,124.1,121.79,122.67,311
2011-10-27,125.34,125.34,125.34,125.34,83
2011-10-28,125.34,125.78,125.34,125.78,102
2011-10-31,125.78,125.78,125.78,125.78,832
2011-11-04,124.46,124.46,124.46,124.46,372
2011-11-07,122.77,122.77,122.77,122.77,22
2011-11-08,122.77,122.77,122.77,122.77,881
2011-11-10,121.35,121.35,120.01,120.01,106
2011-11-14,116.45,121.35,116.45,121.35,40
2011-11-16,121.35,121.35,121.35,121.35,2
2011-11-18,117.34,123.22,117.34,123.22,32
2011-11-21,123.22,123.22,121.79,121.79,143
2011-11-23,117.7,123.56,117.7,123.56,25
2011-11-24,116.01,116.37,116.01,116.01,1355
2011-11-28,118.68,119.13,118.68,119.13,166
2011-11-29,118.24,118.24,118.24,118.24,4500
2011-11-30,121.79,121.79,121.79,121.79,372
2011-12-02,122.67,122.67,122.67,122.67,62
2011-12-12,116.54,117.61,115.56,117.61,136
2011-12-13,115.56,115.56,115.56,115.56,1125
2011-12-16,112.64,112.64,112.64,112.64,79
2011-12-19,115.56,115.56,106.67,106.67,632
2011-12-20,108.46,125.08,108.46,125.08,13271
