Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,0.9747,0.9982,0.9747,0.9889,1497666
2009-12-22,1.0004,1.0004,0.963,0.9934,2623723
2009-12-23,0.9747,0.9747,0.9583,0.9583,94717
2009-12-28,0.9911,1.0028,0.9583,0.9583,858519
2009-12-29,0.9701,0.9771,0.9607,0.963,178506
2009-12-30,0.9911,0.9911,0.9653,0.9724,109281
2009-12-31,0.9911,0.9911,0.9771,0.9771,581153
2010-01-04,0.9747,0.9982,0.9747,0.9934,125277
2010-01-05,0.9982,1.0169,0.9841,1.0169,297899
2010-01-06,1.0193,1.0193,1.0004,1.0075,405849
2010-01-07,0.9841,1.0193,0.9818,1.0004,727316
2010-01-08,0.9911,1.0169,0.9865,0.9911,290590
2010-01-11,1.0004,1.0004,0.9795,0.9934,78974
2010-01-12,1.0004,1.0004,0.9701,0.9982,66559
2010-01-13,0.9959,0.9959,0.9747,0.9889,93534
2010-01-14,0.9911,0.9982,0.9911,0.9911,25852
2010-01-15,0.9841,0.9959,0.9818,0.9959,258233
2010-01-18,1.0075,1.024,0.9841,1.0075,682738
2010-01-19,1.0193,1.0193,0.9959,0.9959,36435
2010-01-20,1.0193,1.0193,0.9841,0.9982,154780
2010-01-21,0.9724,0.9889,0.9724,0.9841,396150
2010-01-22,0.9959,0.9959,0.9653,0.9818,78974
2010-01-25,0.9701,0.9818,0.9372,0.9607,99745
2010-01-26,0.963,0.963,0.9138,0.9326,194842
2010-01-27,0.9302,0.9302,0.8716,0.8764,619910
2010-01-28,0.881,0.9256,0.881,0.9021,1032218
2010-01-29,0.9021,0.9184,0.881,0.9091,895526
2010-02-01,0.9091,0.9162,0.8928,0.9091,230338
2010-02-02,0.9091,0.949,0.9021,0.949,265507
2010-02-03,0.9466,0.949,0.9278,0.9466,77563
2010-02-04,0.9278,0.956,0.9021,0.9021,85573
2010-02-05,0.8928,0.9278,0.8389,0.8787,367489
2010-02-08,0.8693,0.9091,0.8436,0.8693,375348
2010-02-09,0.867,0.8787,0.8599,0.8787,111420
2010-02-10,0.8787,0.9162,0.8787,0.8787,885267
2010-02-11,0.895,0.9115,0.881,0.881,1397136
2010-02-12,0.8881,0.9091,0.8857,0.9091,287412
2010-02-15,0.9138,0.9443,0.9138,0.9278,83832
2010-02-16,0.9466,0.9653,0.9138,0.9326,168006
2010-02-17,0.949,0.956,0.9372,0.949,1885995
2010-02-18,0.9583,0.9583,0.9208,0.9396,60895
2010-02-19,0.942,0.9513,0.9278,0.9302,1337337
2010-02-22,0.949,0.949,0.9256,0.9396,16914
2010-02-23,0.9184,0.9349,0.895,0.9184,63253
2010-02-24,0.9138,0.9208,0.8928,0.9184,38422
2010-02-25,0.9232,0.9256,0.8997,0.9184,50476
2010-02-26,0.9232,0.9232,0.8928,0.9044,245282
2010-03-01,0.9208,0.9208,0.9044,0.9138,49588
2010-03-02,0.9138,0.9256,0.8997,0.9184,684469
2010-03-03,0.9208,0.9302,0.9044,0.9162,541462
2010-03-04,0.9162,0.9513,0.9115,0.9513,4818188
2010-03-05,0.9583,0.9771,0.956,0.9724,1062535
2010-03-08,0.9865,0.9959,0.9607,0.9818,250921
2010-03-09,0.9653,0.9841,0.963,0.9841,346491
2010-03-10,0.9934,1.0146,0.9841,0.9959,452754
2010-03-11,0.9959,1.0053,0.9677,0.9934,107793
2010-03-12,0.9959,1.0169,0.9959,1.0098,5154341
2010-03-15,1.0169,1.0169,0.9889,0.9982,159268
2010-03-16,0.9911,1.0028,0.9889,0.9959,51324
2010-03-17,0.9959,1.0286,0.9934,1.0216,2583206
2010-03-18,1.0193,1.0193,1.0004,1.0075,192368
2010-03-19,0.9982,1.0756,0.9959,1.0731,1096958
2010-03-22,1.0661,1.0661,1.045,1.0567,424117
2010-03-23,1.045,1.0615,1.0193,1.0497,206547
2010-03-24,1.0661,1.0661,1.0193,1.0403,103237
2010-03-25,1.0403,1.0403,1.0263,1.0263,154053
2010-03-26,1.0263,1.0286,0.9982,1.0098,596957
2010-03-29,1.0193,1.0286,1.0122,1.0146,771247
2010-03-30,1.0146,1.031,1.0122,1.031,268389
2010-03-31,1.0403,1.0403,1.0193,1.031,386874
2010-04-01,1.0122,1.0661,1.0122,1.0591,2448377
2010-04-06,1.0615,1.1363,1.0567,1.1363,1585459
2010-04-07,1.1294,1.1294,1.1059,1.1107,146069
2010-04-08,1.1129,1.1129,1.0567,1.0731,787949
2010-04-09,1.0825,1.0965,1.0591,1.0896,948652
2010-04-12,1.0896,1.0896,1.0708,1.0872,231852
2010-04-13,1.0872,1.0872,1.0615,1.0825,167726
2010-04-14,1.0965,1.1012,1.0637,1.0778,616847
2010-04-15,1.0896,1.1247,1.0896,1.1083,2824702
2010-04-16,1.1012,1.1129,1.0778,1.1129,357669
2010-04-19,1.0731,1.0849,1.038,1.038,219978
2010-04-20,1.0661,1.0661,1.0333,1.0521,301732
2010-04-21,1.0637,1.0731,1.0146,1.031,552551
2010-04-22,1.0428,1.0428,1.0098,1.0098,813662
2010-04-23,1.0146,1.0521,1.0146,1.031,797129
2010-04-26,1.031,1.0661,1.031,1.0661,9001482
2010-04-27,1.0544,1.0591,1.0521,1.0544,29389
2010-04-28,1.031,1.0333,1.0146,1.031,87269
2010-04-29,1.0637,1.0637,1.031,1.0428,39868
2010-04-30,1.0473,1.0708,1.0428,1.0708,227967
2010-05-04,1.0756,1.0756,1.0122,1.0497,266431
2010-05-05,1.0428,1.0428,0.9607,1.0004,3056339
2010-05-06,0.9724,1.0004,0.949,0.9653,1139623
2010-05-07,0.949,0.9607,0.9256,0.9256,2902472
2010-05-10,0.9724,0.9865,0.949,0.956,3732854
2010-05-11,0.9724,0.9889,0.9372,0.9372,243132
2010-05-12,0.956,0.9795,0.9466,0.9724,2979725
2010-05-13,0.9818,0.9959,0.9771,0.9818,65254
2010-05-14,0.9677,1.0193,0.9677,1.0193,679151
2010-05-17,1.0053,1.0428,0.9959,1.0428,305698
2010-05-18,1.0403,1.0403,0.9889,1.0098,739895
2010-05-19,1.0053,1.0053,0.9795,0.9841,203591
2010-05-20,0.9959,1.0004,0.9724,0.9724,555482
2010-05-21,0.963,1.0075,0.9607,0.9607,664651
2010-05-24,0.9795,0.9795,0.9653,0.9747,61494
2010-05-25,0.9724,0.9771,0.942,0.9724,1172894
2010-05-26,0.9959,1.0075,0.9653,0.9653,533336
2010-05-27,0.9934,1.031,0.9771,1.0075,504341
2010-05-28,1.0193,1.031,0.9911,1.0286,573658
2010-05-31,1.0286,1.0286,0.9959,1.0169,66644
2010-06-01,1.0169,1.0661,1.0075,1.031,900745
2010-06-02,1.0497,1.0591,1.0075,1.0169,472197
2010-06-04,1.0193,1.024,1.0098,1.0098,52647
2010-06-07,0.9959,0.9959,0.9653,0.9747,320451
2010-06-08,0.9653,0.9747,0.9607,0.9724,55387
2010-06-09,0.9724,1.0684,0.9653,1.0684,1031049
2010-06-10,1.0403,1.0403,1.0193,1.0286,326430
2010-06-11,1.038,1.038,1.0053,1.024,81675
2010-06-14,1.024,1.024,1.0028,1.0193,529194
2010-06-15,1.0169,1.0169,1.0075,1.0122,120617
2010-06-16,1.0169,1.0169,1.0053,1.0053,191132
2010-06-17,1.0053,1.0169,1.0028,1.0169,89794
2010-06-18,1.0004,1.0004,0.9959,0.9959,351345
2010-06-21,1.0169,1.0169,0.9959,1.0004,88267
2010-06-22,1.0004,1.0169,1.0004,1.0098,57502
2010-06-23,1.0053,1.0053,0.9911,0.9934,304391
2010-06-24,0.9889,1.038,0.9889,1.031,535921
2010-06-25,1.031,1.031,1.0028,1.0075,67387
2010-06-28,1.0098,1.031,0.9934,1.031,562113
2010-06-29,1.0004,1.0053,0.9911,0.9934,594583
2010-06-30,0.9841,0.9934,0.9747,0.9747,418750
2010-07-01,0.9818,0.9865,0.9653,0.9841,138507
2010-07-02,0.9982,1.0028,0.9841,0.9934,1532434
2010-07-05,0.9959,1.0004,0.9889,0.9911,880334
2010-07-06,0.9959,0.9959,0.9771,0.9771,112943
2010-07-07,0.9911,0.9911,0.9677,0.9865,104633
2010-07-08,0.9911,1.0169,0.9911,0.9982,252902
2010-07-09,0.9982,1.0028,0.9982,1.0028,37743
2010-07-12,0.9982,1.0146,0.9865,1.0075,80734
2010-07-13,0.9841,1.0428,0.9841,1.0428,281715
2010-07-14,1.0428,1.0591,1.0403,1.0544,4512227
2010-07-15,1.0684,1.0684,1.0497,1.0544,761521
2010-07-16,1.0544,1.0544,1.0286,1.0286,109128
2010-07-19,1.0122,1.0403,1.0098,1.031,37287
2010-07-20,1.0286,1.0286,1.0004,1.0193,317047
2010-07-21,1.0286,1.031,1.0146,1.031,508800
2010-07-22,1.0333,1.0333,1.0169,1.031,1667639
2010-07-23,1.031,1.031,1.0193,1.0263,29382
2010-07-26,1.0286,1.045,1.0286,1.0428,3272454
2010-07-27,1.0521,1.0849,1.045,1.0778,8730274
2010-07-28,1.0872,1.0896,1.0661,1.0802,294713
2010-07-29,1.0778,1.1012,1.0591,1.1012,6841046
2010-07-30,1.1107,1.1129,1.0708,1.1129,3404778
2010-08-02,1.1129,1.1247,1.1107,1.1224,1238304
2010-08-03,1.1224,1.1224,1.0943,1.1083,6129673
2010-08-04,1.1012,1.1247,1.0919,1.12,2952356
2010-08-05,1.1129,1.1224,1.1083,1.1083,11949471
2010-08-06,1.1177,1.1177,1.0731,1.0896,150708
2010-08-09,1.0731,1.1129,1.0731,1.0872,141396
2010-08-10,1.0802,1.099,1.0778,1.0943,22157036
2010-08-11,1.1059,1.1059,1.0778,1.0872,799047
2010-08-12,1.0872,1.0872,1.0684,1.0778,114289
2010-08-13,1.0778,1.1107,1.0684,1.0684,133694
2010-08-16,1.0731,1.0849,1.0591,1.0615,61319
2010-08-17,1.0778,1.0778,1.0615,1.0708,47395
2010-08-18,1.1012,1.1012,1.0637,1.0849,438823
2010-08-19,1.1012,1.1012,1.0731,1.0731,657419
2010-08-20,1.0849,1.0849,1.0615,1.0849,197961
2010-08-23,1.099,1.099,1.0778,1.0778,392621
2010-08-24,1.0684,1.0778,1.0661,1.0778,177312
2010-08-25,1.0731,1.0731,1.0591,1.0684,78590
2010-08-26,1.0684,1.0872,1.0684,1.0872,282084
2010-08-27,1.0849,1.0849,1.0731,1.0802,546408
2010-08-30,1.0872,1.0872,1.0684,1.0802,1683003
2010-08-31,1.0731,1.0756,1.0615,1.0756,400650
2010-09-01,1.0756,1.0756,1.0428,1.0661,424733
2010-09-02,1.0567,1.0731,1.0567,1.0731,118646
2010-09-03,1.0684,1.0731,1.0684,1.0731,2131538
2010-09-06,1.0731,1.0965,1.0684,1.0965,58947
2010-09-07,1.099,1.099,1.0778,1.0802,564205
2010-09-08,1.0802,1.0802,1.0731,1.0778,2225262
2010-09-09,1.0708,1.1598,1.0708,1.1482,3732329
2010-09-10,1.1622,1.1669,1.1504,1.1646,2442038
2010-09-13,1.195,1.2302,1.1833,1.2185,5000952
2010-09-14,1.2185,1.2185,1.1809,1.1809,812770
2010-09-15,1.1903,1.2021,1.1504,1.1552,379380
2010-09-16,1.1669,1.1762,1.1598,1.1715,1001365
2010-09-17,1.1715,1.1762,1.1388,1.1411,2036387
2010-09-20,1.1504,1.1669,1.1388,1.1458,91652
2010-09-21,1.1482,1.2021,1.1482,1.2021,661410
2010-09-22,1.2021,1.2021,1.1715,1.2021,129898
2010-09-23,1.195,1.195,1.0896,1.1646,183537
2010-09-24,1.1646,1.2325,1.1598,1.2325,437467
2010-09-27,1.2372,1.2372,1.2185,1.2278,228420
2010-09-28,1.2254,1.2254,1.1903,1.1973,150352
2010-09-29,1.1973,1.2091,1.1833,1.195,43246
2010-09-30,1.195,1.2395,1.195,1.2395,209377
2010-10-01,1.2348,1.2419,1.2115,1.2419,277297
2010-10-04,1.2372,1.2372,1.1973,1.2185,419202
2010-10-05,1.2185,1.2185,1.2021,1.2067,170532
2010-10-06,1.2278,1.2372,1.2067,1.216,5273567
2010-10-07,1.2419,1.2536,1.2185,1.2466,5166620
2010-10-08,1.2466,1.2629,1.2372,1.2559,3283600
2010-10-11,1.2559,1.2724,1.2489,1.2653,1088625
2010-10-12,1.2536,1.2536,1.2372,1.2419,8683459
2010-10-13,1.2583,1.2583,1.2091,1.2536,170052
2010-10-14,1.2536,1.2653,1.2278,1.2278,788606
2010-10-15,1.2067,1.2302,1.2067,1.2185,180921
2010-10-18,1.2137,1.2302,1.195,1.2302,250656
2010-10-19,1.1997,1.2278,1.1833,1.2091,259459
2010-10-20,1.1786,1.1927,1.1786,1.1833,263213
2010-10-21,1.1856,1.1927,1.1598,1.1598,711663
2010-10-22,1.1715,1.1809,1.1504,1.1715,90854
2010-10-25,1.1715,1.2115,1.1715,1.2115,356974
2010-10-26,1.2137,1.2231,1.1879,1.1973,136108
2010-10-27,1.2067,1.2278,1.1997,1.2278,119430
2010-10-28,1.2278,1.2372,1.2185,1.2185,17174865
2010-10-29,1.2372,1.2419,1.216,1.2419,574776
2010-11-02,1.2419,1.2512,1.2137,1.2185,294431
2010-11-03,1.2466,1.2466,1.1856,1.1927,194953
