Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,75.332,78.708,75.332,78.708,12182
2009-12-22,76.409,80.175,76.409,80.078,9826
2009-12-23,80.224,80.224,77.68,79.734,2393
2009-12-28,79.734,82.67,74.502,82.375,4987
2009-12-29,82.18,82.18,80.322,80.468,194
2009-12-30,80.372,80.372,78.365,79.734,3750
2009-12-31,79.489,79.489,75.332,78.266,1694
2010-01-04,76.556,79.196,76.556,79.196,128
2010-01-05,77.388,79.539,77.388,79.539,7936
2010-01-06,80.224,82.475,79.734,81.692,7605
2010-01-07,81.202,81.202,79.931,80.224,1733
2010-01-08,79.931,79.931,78.66,79.686,816
2010-01-11,79.686,79.734,78.316,78.757,3652
2010-01-12,80.714,80.714,74.942,76.31,2330
2010-01-13,76.8,80.224,76.8,80.224,772
2010-01-14,79.981,80.078,77.288,79.734,1804
2010-01-15,77.388,79.686,76.31,77.288,2084
2010-01-18,76.31,77.924,76.31,77.924,1922
2010-01-19,77.876,79.245,77.288,78.266,2405
2010-01-20,78.953,78.953,77.288,78.266,475
2010-01-21,76.457,78.953,76.457,78.266,96
2010-01-22,78.218,78.266,76.457,78.266,7971
2010-01-25,76.507,78.171,76.457,77.779,3713
2010-01-26,76.507,76.507,74.647,75.381,22365
2010-01-27,74.745,77.288,74.55,77.288,549
2010-01-28,75.429,78.218,75.429,77.288,11245
2010-01-29,76.457,77.779,76.457,77.779,25783
2010-02-01,76.457,77.729,75.627,77.239,16807
2010-02-02,76.8,78.953,76.8,78.953,1987
2010-02-03,76.653,78.266,76.653,78.266,25972
2010-02-04,76.701,78.266,76.701,77.973,77436
2010-02-05,76.36,76.996,75.332,76.31,2512
2010-02-08,75.381,76.31,74.893,76.31,53650
2010-02-09,76.31,76.507,76.31,76.31,238
2010-02-10,76.946,76.946,75.479,76.31,21358
2010-02-11,76.214,76.36,76.214,76.36,4392
2010-02-12,76.556,76.556,76.31,76.31,526
2010-02-15,75.529,77.288,75.332,77.288,32748
2010-02-16,76.31,77.288,76.31,77.094,97155
2010-02-17,76.31,77.288,76.261,77.288,45079
2010-02-18,76.8,76.996,76.31,76.996,2487
2010-02-19,76.996,76.996,76.996,76.996,2557
2010-02-22,76.31,76.849,76.31,76.849,166130
2010-02-23,76.507,76.507,76.507,76.507,35
2010-02-25,75.038,76.31,72.545,73.278,978
2010-02-26,72.397,75.723,70.442,72.445,431
2010-03-01,72.495,72.495,70.245,71.37,1214
2010-03-02,74.256,74.256,71.37,72.837,970
2010-03-03,73.082,75.627,72.837,74.795,649
2010-03-04,74.745,74.745,72.056,74.256,205
2010-03-05,74.256,74.256,73.376,73.376,226
2010-03-08,74.844,74.844,73.376,74.305,336
2010-03-09,73.376,75.579,73.376,74.305,298
2010-03-10,74.256,74.256,72.691,73.278,28033
2010-03-11,74.206,74.206,72.985,73.376,14572
2010-03-12,73.864,73.864,69.756,71.81,24112
2010-03-15,70.49,72.74,70.49,70.49,1914
2010-03-16,72.886,72.886,69.071,71.419,1999
2010-03-17,71.419,73.376,70.637,70.93,12388
2010-03-18,70.587,71.81,70.587,71.419,1489
2010-03-19,72.201,73.376,70.93,70.93,1291
2010-03-22,71.419,71.419,68.486,70.195,5421
2010-03-23,71.174,71.174,69.021,70.195,23430
2010-03-24,71.029,71.37,71.029,71.174,2756
2010-03-25,71.321,71.419,70.442,70.539,39051
2010-03-26,70.637,71.174,70.442,70.442,10384
2010-03-29,69.659,71.419,69.659,70.442,10690
2010-03-30,69.951,70.93,69.951,70.392,2441
2010-03-31,69.559,70.93,69.559,70.93,1272
2010-04-01,71.37,72.153,69.609,72.006,614
2010-04-06,72.006,75.332,72.006,74.354,2352
2010-04-07,77.388,77.388,74.354,74.354,1964
2010-04-08,73.376,75.821,73.278,74.354,1227
2010-04-09,74.354,74.354,72.788,74.061,6468
2010-04-12,72.397,76.017,72.397,72.593,317
2010-04-13,72.593,74.354,72.397,73.278,848
2010-04-14,73.376,75.332,73.376,74.844,1132
2010-04-15,75.332,75.723,74.942,75.332,669
2010-04-16,74.942,75.821,72.643,72.643,1111
2010-04-19,72.103,72.643,70.49,72.056,518
2010-04-20,70.539,72.349,70.539,72.349,6078
2010-04-21,72.349,72.349,72.349,72.349,53
2010-04-22,70.637,71.222,70.637,71.222,436
2010-04-23,70.83,71.614,70.637,70.637,5519
2010-04-26,71.419,73.082,70.93,72.397,10464
2010-04-27,72.397,72.397,70.001,70.293,13960
2010-04-28,69.708,71.029,69.708,70.442,150
2010-04-29,70.147,71.126,70.147,71.126,891
2010-04-30,70.442,71.419,70.442,71.126,454
