Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-04-11,15.598,15.598,14.676,14.96,169147
2014-04-14,14.871,14.871,14.434,14.555,45806
2014-04-15,14.555,14.693,14.474,14.547,4095
2014-04-16,14.547,14.659,14.474,14.474,4029
2014-04-17,14.393,14.716,14.393,14.555,4394
2014-04-22,14.788,15.033,14.595,14.999,2673
2014-04-23,14.96,15.041,14.879,14.999,8680
2014-04-24,14.999,14.999,14.992,14.992,1125
2014-04-25,14.862,14.96,14.555,14.96,10923
2014-04-28,14.999,14.999,14.563,14.951,1012
2014-04-29,14.951,14.951,14.555,14.951,1806
2014-04-30,14.999,14.999,14.555,14.871,3869
2014-05-02,14.943,14.943,14.555,14.555,4437
2014-05-05,14.879,14.926,14.637,14.637,854
2014-05-06,14.637,14.798,14.555,14.637,1507
2014-05-07,14.555,14.563,14.377,14.507,8289
2014-05-08,14.507,14.514,14.48,14.48,1900
2014-05-09,14.489,14.489,14.311,14.311,892
2014-05-12,14.311,14.386,13.519,13.907,71806
2014-05-13,14.062,14.062,13.746,13.893,3127
2014-05-14,13.762,13.762,13.665,13.762,17220
2014-05-15,13.746,14.149,13.746,14.149,376
2014-05-16,14.142,14.149,13.746,14.142,2836
2014-05-19,14.11,14.11,14.11,14.11,10
2014-05-20,13.835,13.868,13.486,13.842,1872
2014-05-21,13.835,13.851,13.464,13.786,962
2014-05-22,13.859,14.507,13.746,14.507,3942
2014-05-23,14.434,14.547,14.434,14.547,1250
2014-05-26,14.547,14.595,14.547,14.595,5
2014-05-27,14.555,14.555,14.353,14.538,826
2014-05-28,14.547,14.547,14.547,14.547,10
2014-05-29,14.393,14.393,14.231,14.311,536
2014-05-30,14.231,14.951,13.989,14.951,6242
2014-06-02,14.918,14.918,14.393,14.507,1428
2014-06-03,14.555,14.555,13.779,14.434,309
2014-06-04,13.907,14.434,13.907,14.393,879
2014-06-05,14.069,14.27,14.069,14.27,479
2014-06-06,14.393,14.757,14.247,14.247,14439
2014-06-09,14.507,14.839,14.149,14.839,4994
2014-06-10,14.934,14.943,14.798,14.798,3489
