Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-05-07,33.249,33.957,32.636,33.014,472765
2015-05-08,33.561,33.58,33.061,33.136,25261
2015-05-11,33.485,33.485,33.014,33.014,90846
2015-05-12,33.108,33.108,32.919,32.919,103635
2015-05-13,32.835,32.966,32.353,32.353,3329
2015-05-14,32.448,32.872,32.118,32.872,2770
2015-05-15,32.542,33.201,32.542,33.201,3198
2015-05-18,33.344,33.485,32.844,32.844,14446
2015-05-19,32.731,32.872,32.731,32.825,61414
2015-05-20,32.778,33.391,32.778,32.825,2585
2015-05-21,33.485,33.485,33.022,33.022,535
2015-05-22,32.749,33.467,32.749,32.844,51953
2015-05-25,33.372,33.372,33.372,33.372,154
2015-05-26,32.872,32.872,32.872,32.872,66
2015-05-27,32.552,33.014,32.552,32.778,82140
2015-05-28,32.731,32.862,32.562,32.778,43361
2015-05-29,32.458,32.919,32.458,32.825,13947
2015-06-01,32.731,32.872,32.589,32.778,6375
2015-06-02,32.731,32.778,32.542,32.778,27225
2015-06-03,32.542,32.825,32.542,32.711,16114
2015-06-05,32.684,32.684,32.636,32.636,34642
2015-06-08,32.617,32.825,32.617,32.825,5852
2015-06-09,32.636,32.636,32.636,32.636,35449
2015-06-10,32.636,32.731,32.562,32.599,13622
2015-06-11,32.731,32.731,32.562,32.589,52790
2015-06-12,32.684,32.684,32.589,32.589,8141
2015-06-15,32.825,32.825,32.636,32.636,3509
2015-06-16,32.636,32.778,32.522,32.778,22716
2015-06-17,32.825,32.825,32.684,32.731,15398
2015-06-18,32.778,32.872,32.778,32.806,4009
2015-06-19,32.778,32.919,32.522,32.522,12937
2015-06-22,32.552,32.731,32.552,32.636,4190
2015-06-23,32.825,32.825,32.636,32.636,6797
2015-06-24,32.646,32.919,32.646,32.797,14670
2015-06-25,32.731,32.825,32.731,32.731,1180
2015-06-26,32.636,32.636,32.579,32.617,659
2015-06-29,32.07,32.07,29.571,31.787,10662
2015-06-30,31.609,31.787,31.609,31.759,1114
2015-07-01,31.759,32.901,31.759,32.881,14993
2015-07-02,32.901,32.938,32.259,32.872,11864
2015-07-03,32.872,32.938,32.249,32.542,16164
2015-07-06,32.306,32.919,32.118,32.919,46125
2015-07-07,32.542,32.731,32.542,32.542,2154
2015-07-08,32.825,32.825,32.542,32.542,16765
2015-07-09,32.636,32.636,32.259,32.542,4851
2015-07-10,32.542,32.815,32.495,32.542,74617
2015-07-13,32.731,32.731,32.07,32.335,17805
2015-07-14,32.391,32.419,32.07,32.306,12103
2015-07-15,32.306,32.636,32.089,32.636,4011
2015-07-16,32.731,33.872,32.636,33.674,36419
2015-07-17,33.494,34.551,33.494,34.542,262211
2015-07-20,34.542,34.542,34.004,34.428,18256
2015-07-21,34.428,34.787,34.146,34.787,9727
2015-07-22,34.806,34.806,34.626,34.806,10764
2015-07-23,34.712,34.806,34.532,34.617,5444
2015-07-24,34.806,34.9,34.712,34.9,40862
2015-07-27,35.042,35.183,34.712,34.72,7441
2015-07-28,34.73,35.069,34.73,34.9,2532
2015-07-29,34.9,35.042,34.881,34.881,12213
2015-07-30,34.881,34.9,34.881,34.9,867
2015-07-31,34.9,35.466,34.9,35.466,16155
2015-08-03,35.466,35.842,35.466,35.842,6526
2015-08-04,35.842,35.842,34.9,34.9,2098
2015-08-05,34.9,35.56,34.9,35.419,93849
2015-08-06,35.419,35.608,34.995,35.325,5902
2015-08-07,35.325,35.325,34.9,35.042,4595
2015-08-10,35.042,35.042,34.9,34.9,3402
