Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-12-21,83.707,84.946,83.341,83.845,1560
2009-12-22,83.845,84.027,83.11,83.845,3773
2009-12-23,84.396,84.396,84.027,84.304,377
2009-12-28,84.12,86.324,84.12,85.958,961
2009-12-29,85.911,85.911,84.12,85.911,16049
2009-12-30,85.911,85.911,84.12,85.82,454
2009-12-31,85.82,89.08,84.946,87.242,16344
2010-01-04,88.115,88.161,86.691,87.242,2458
2010-01-05,87.335,87.977,87.242,87.38,17133
2010-01-06,87.932,91.374,87.427,89.539,13567
2010-01-07,89.631,91.33,89.631,90.732,8720
2010-01-08,89.584,91.33,89.584,90.732,1389
2010-01-11,90.732,91.651,90.732,91.466,1621
2010-01-12,91.603,91.603,89.08,90.916,22375
2010-01-13,90.273,90.641,90.273,90.641,704
2010-01-14,90.455,90.455,89.539,89.539,591
2010-01-15,89.631,90.732,89.08,89.08,1400
2010-01-18,89.998,94.589,89.998,92.844,14123
2010-01-19,93.671,96.332,93.671,95.97,22503
2010-01-20,96.332,97.256,95.511,96.43,12755
2010-01-21,95.691,97.344,95.596,96.43,4183
2010-01-22,95.97,96.43,95.97,96.43,20804
2010-01-25,96.516,101.02,96.43,98.273,3605
2010-01-26,99.172,101.02,94.866,96.516,4132
2010-01-27,96.43,98.905,95.97,96.975,15149
2010-01-28,98.273,100.02,98.273,98.726,13410
2010-01-29,98.726,99.272,96.516,98.273,1276
2010-02-01,97.344,100.02,97.344,97.618,1506
2010-02-02,99.74,99.74,96.43,96.43,3715
2010-02-03,96.43,99.093,95.691,96.43,8555
2010-02-04,96.611,97.715,91.374,92.661,3679
2010-02-05,87.839,90.916,87.242,89.998,6360
2010-02-08,88.62,91.558,88.62,91.007,4701
2010-02-09,93.304,93.671,91.374,91.374,1550
2010-02-10,92.661,93.578,91.834,91.834,497
2010-02-11,92.753,93.212,90.916,90.916,1060
2010-02-12,92.753,94.497,90.594,94.497,3589
2010-02-15,94.497,96.888,94.497,96.055,3552
2010-02-16,96.975,97.344,96.055,96.055,425
2010-02-17,96.888,98.174,96.43,96.43,5139
2010-02-18,96.055,97.344,96.055,96.332,103
2010-02-19,97.159,97.159,93.671,95.511,804
2010-02-22,96.332,96.332,91.834,95.049,2149
2010-02-23,94.589,94.589,91.742,91.926,6085
2010-02-24,89.998,92.753,89.354,90.594,2088
2010-02-25,92.017,92.017,90.364,91.834,22222
2010-02-26,90.916,93.671,90.273,90.273,1149
2010-03-01,91.788,93.487,90.916,93.212,3751
2010-03-02,91.834,94.129,91.834,94.129,8630
2010-03-03,92.844,93.578,92.844,93.578,1045
2010-03-04,92.844,94.22,92.844,93.855,1114
2010-03-05,93.487,94.129,93.396,93.671,1828
2010-03-08,93.671,93.671,92.294,93.028,657
2010-03-09,92.294,92.661,90.916,92.568,2247
2010-03-10,92.661,93.671,91.834,93.671,5549
2010-03-11,93.764,94.129,92.568,93.671,21807
2010-03-12,93.671,95.596,93.671,95.049,2561
2010-03-15,95.596,96.152,95.14,95.97,1604
2010-03-16,96.152,99.64,95.511,99.093,5193
2010-03-17,99.64,100.09,98.449,98.449,4341
2010-03-18,98.273,98.273,96.611,96.611,4510
2010-03-19,97.344,97.987,96.611,97.53,1117
2010-03-22,97.53,97.53,94.406,94.589,4490
2010-03-23,94.589,95.511,93.855,94.589,4092
2010-03-24,95.511,95.511,94.589,95.232,615
2010-03-25,95.232,95.232,94.589,94.589,7796
2010-03-26,94.589,96.152,92.753,92.753,2502
2010-03-29,94.589,95.511,92.753,95.511,1896
2010-03-30,95.049,96.43,95.049,95.232,672
2010-03-31,93.764,98.174,93.671,98.174,2733
2010-04-01,98.174,98.174,94.589,97.159,1711
2010-04-06,96.888,98.637,96.888,98.273,2842
2010-04-07,98.537,98.537,94.772,95.875,437
2010-04-08,94.129,96.43,92.936,96.43,4464
2010-04-09,94.772,97.344,94.772,96.055,3408
2010-04-12,96.055,96.975,95.511,96.975,1143
2010-04-13,97.344,97.344,93.396,96.697,2655
2010-04-14,94.772,96.43,94.772,96.332,1819
2010-04-15,96.516,97.256,93.578,93.671,11523
2010-04-16,93.671,95.97,92.844,95.049,2575
2010-04-19,94.22,94.22,91.834,91.834,4505
2010-04-20,91.193,92.753,91.193,91.834,1572
2010-04-21,93.578,93.947,91.834,92.753,865
2010-04-22,91.834,92.753,89.998,92.386,6973
2010-04-23,91.834,92.753,90.916,92.753,3092
2010-04-26,93.578,93.947,92.294,93.947,3249
2010-04-27,92.017,93.947,91.834,92.11,330
2010-04-28,92.753,93.578,89.998,93.304,1789
2010-04-29,92.844,93.578,92.753,92.753,342
2010-04-30,92.753,92.753,91.834,91.834,11143
2010-05-04,91.834,93.028,91.834,91.834,418
2010-05-05,91.374,91.834,88.161,88.252,2438
2010-05-06,87.242,89.905,86.324,87.701,2879
2010-05-07,85.406,87.151,82.651,84.487,8177
2010-05-10,84.487,90.916,84.487,87.197,3131
2010-05-11,87.197,87.197,85.406,85.406,1243
2010-05-12,85.865,85.958,85.682,85.682,1036
2010-05-13,87.242,90.824,87.242,88.161,5090
2010-05-14,89.998,89.998,86.14,86.14,258
2010-05-17,85.682,85.682,83.66,84.027,2036
2010-05-18,84.534,87.242,84.534,87.197,968
2010-05-19,87.059,87.059,83.385,84.442,1695
2010-05-20,86.277,86.277,79.895,82.559,2067
2010-05-21,78.564,82.651,78.518,80.814,11512
2010-05-24,80.814,85.406,78.978,79.758,2834
2010-05-25,79.161,82.651,78.978,80.723,715
2010-05-26,81.502,82.192,80.814,82.146,825
2010-05-27,81.733,85.315,79.437,81.733,4642
2010-05-28,82.421,84.304,82.421,83.203,2029
2010-05-31,84.946,85.958,83.203,83.569,378
2010-06-01,85.267,85.267,79.575,82.651,948
2010-06-02,83.89,83.89,82.604,83.89,3429
2010-06-04,83.845,84.946,79.941,80.814,587
2010-06-07,80.814,80.814,79.941,79.941,1654
2010-06-08,80.034,80.814,77.232,77.232,3261
2010-06-09,78.059,78.059,77.141,77.141,1277
