Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-10-19,50.02,50.116,45.492,48.375,58189
2016-10-20,48.181,48.375,46.498,48.375,6820
2016-10-21,47.504,48.375,47.485,48.326,1261
2016-10-24,48.375,51.278,48.317,50.736,9427
2016-10-25,50.794,50.794,49.343,50.503,7894
2016-10-26,50.31,50.31,48.859,48.859,1524
2016-10-27,49.343,49.343,47.891,49.333,278
2016-10-28,48.481,49.149,48.481,49.149,206
2016-10-31,48.375,50.301,48.375,50.291,1531
2016-11-02,50.301,50.31,49.208,50.213,540
2016-11-03,50.213,50.213,49.198,49.826,488
2016-11-04,49.729,49.729,48.616,49.343,128
2016-11-07,49.343,49.343,48.859,49.313,440
2016-11-08,49.313,49.313,48.636,48.956,49
2016-11-09,49.246,49.343,48.665,49.343,667
2016-11-10,49.343,49.343,48.181,49.053,1037
2016-11-14,49.343,49.343,49.246,49.246,123
2016-11-15,49.236,49.236,48.181,48.859,1342
2016-11-16,48.859,48.859,47.417,48.859,377
2016-11-17,49.246,49.246,47.214,47.214,867
2016-11-18,47.408,47.408,45.501,45.501,1687
2016-11-21,45.385,45.385,43.683,44.495,1519
2016-11-22,43.683,44.495,43.683,43.75,1193
2016-11-23,43.75,43.75,43.44,43.683,657
2016-11-24,43.731,43.731,39.774,43.054,7075
2016-11-25,43.75,45.473,43.054,45.463,839
2016-11-28,45.463,45.463,45.356,45.356,231
2016-11-29,45.376,47.118,44.505,46.923,5678
2016-11-30,46.923,48.859,45.956,48.375,3162
2016-12-01,48.375,48.375,46.246,48.375,353
2016-12-02,48.375,48.375,46.827,48.317,348
2016-12-05,48.326,48.326,46.923,46.972,112
2016-12-06,48.336,48.336,46.73,48.036,814
2016-12-07,48.036,48.036,46.836,47.978,190
2016-12-08,46.827,47.891,46.827,47.891,595
2016-12-09,47.978,47.978,46.808,47.881,556
2016-12-12,47.881,47.94,46.808,46.808,770
2016-12-13,46.808,48.356,46.808,47.881,878
2016-12-14,48.085,48.085,47.408,47.408,92
2016-12-15,47.408,47.408,46.827,47.408,279
2016-12-16,47.408,47.408,45.773,46.44,734
2016-12-19,44.805,47.205,44.563,46.827,4654
2016-12-20,45.376,46.923,45.376,46.43,320
2016-12-21,46.43,46.43,44.611,44.611,1527
2016-12-22,45.946,45.946,44.525,44.525,56
2016-12-23,44.98,44.98,44.505,44.747,953
2016-12-27,44.795,45.733,44.166,45.724,1649
2016-12-28,45.473,45.473,44.166,44.892,673
2016-12-29,45.666,47.408,45.376,46.923,2576
2016-12-30,46.44,48.036,46.44,48.036,1887
2017-01-02,48.163,48.163,46.101,47.872,2456
2017-01-03,48.163,48.163,45.463,45.463,1007
2017-01-04,46.421,46.421,45.473,45.473,80
2017-01-05,45.473,46.285,44.505,44.505,2546
2017-01-09,44.505,44.988,44.505,44.534,707
2017-01-10,44.534,44.583,43.925,44.505,2267
2017-01-11,44.505,44.505,43.935,43.992,936
2017-01-12,44.408,44.408,43.054,43.828,1131
2017-01-13,44.408,44.408,43.073,43.538,657
2017-01-16,43.073,43.48,42.57,43.063,929
2017-01-17,43.102,43.102,42.28,42.328,1856
2017-01-18,42.328,42.473,42.183,42.473,293
2017-01-19,42.57,42.57,41.602,42.328,1980
2017-01-20,42.56,42.56,41.602,42.463,420
2017-01-23,42.55,42.55,41.602,42.454,407
2017-01-24,42.618,42.618,41.602,42.087,576
2017-01-25,41.622,42.087,41.409,41.699,1461
2017-01-26,42.667,43.044,41.728,43.044,347
2017-01-27,43.044,43.044,41.893,42.241,517
2017-01-30,41.728,43.353,41.728,43.344,2529
2017-01-31,43.344,47.311,43.344,45.521,3336
2017-02-01,45.463,46.43,45.463,46.401,980
2017-02-02,46.44,46.73,46.053,46.44,1562
2017-02-03,46.44,46.44,45.956,45.956,171
2017-02-06,45.956,46.43,45.956,46.43,340
2017-02-07,46.43,46.43,45.86,46.295,769
2017-02-08,46.43,46.43,46.198,46.382,97
